protocol,mode,run_id,seed,affinity,allowed_cpus,warmup_ops,warmup_rounds,sample,round,phase,position,variant,ops,calls_per_op,elapsed_ns,cpu_before,cpu_after,result
interleaved,interleaved,135,20261051,libre,22,0,10,0,0,warmup,0,A,20000,1,110349,17,17,12226010394577339804
interleaved,interleaved,135,20261051,libre,22,0,10,1,0,warmup,1,A_bis,20000,1,110270,17,17,16504120135451696551
interleaved,interleaved,135,20261051,libre,22,0,10,2,0,warmup,2,B,20000,2,227142,17,17,11148336577062737649
interleaved,interleaved,135,20261051,libre,22,0,10,3,1,warmup,0,A_bis,20000,1,110262,17,17,3832803639391179744
interleaved,interleaved,135,20261051,libre,22,0,10,4,1,warmup,1,B,20000,2,220515,17,17,14127773807815703354
interleaved,interleaved,135,20261051,libre,22,0,10,5,1,warmup,2,A,20000,1,110246,17,17,8930952029206802243
interleaved,interleaved,135,20261051,libre,22,0,10,6,2,warmup,0,B,20000,2,220517,17,17,12270906463180549603
interleaved,interleaved,135,20261051,libre,22,0,10,7,2,warmup,1,A_bis,20000,1,110249,17,17,12439000292952007233
interleaved,interleaved,135,20261051,libre,22,0,10,8,2,warmup,2,A,20000,1,110275,17,17,2047668822219065166
interleaved,interleaved,135,20261051,libre,22,0,10,9,3,warmup,0,B,20000,2,232459,17,17,5037721916130109272
interleaved,interleaved,135,20261051,libre,22,0,10,10,3,warmup,1,A_bis,20000,1,110255,17,17,3192167471579124111
interleaved,interleaved,135,20261051,libre,22,0,10,11,3,warmup,2,A,20000,1,110268,17,17,4804695978525902862
interleaved,interleaved,135,20261051,libre,22,0,10,12,4,warmup,0,A,20000,1,110291,17,17,9254329057561753971
interleaved,interleaved,135,20261051,libre,22,0,10,13,4,warmup,1,B,20000,2,220493,17,17,11992232433467231532
interleaved,interleaved,135,20261051,libre,22,0,10,14,4,warmup,2,A_bis,20000,1,110280,17,17,4383002208520620298
interleaved,interleaved,135,20261051,libre,22,0,10,15,5,warmup,0,A,20000,1,110265,17,17,16963522355350212344
interleaved,interleaved,135,20261051,libre,22,0,10,16,5,warmup,1,B,20000,2,228312,17,17,7865670267687675555
interleaved,interleaved,135,20261051,libre,22,0,10,17,5,warmup,2,A_bis,20000,1,110276,17,17,5469121872762584815
interleaved,interleaved,135,20261051,libre,22,0,10,18,6,warmup,0,B,20000,2,220498,17,17,4029781128163189072
interleaved,interleaved,135,20261051,libre,22,0,10,19,6,warmup,1,A_bis,20000,1,110274,17,17,14207405517863902553
interleaved,interleaved,135,20261051,libre,22,0,10,20,6,warmup,2,A,20000,1,110271,17,17,5359462367941091274
