run_id,build,seed,sample,round,phase,position,workload,variant,elements,passes,elapsed_ns,result,gc_delta,cpu_before,cpu_after
2,go,20260922,0,0,warmup,0,count,idiomatic_bis,16384,1,1347146,f6a0fa6e20559b85,0,11,11
2,go,20260922,1,0,warmup,1,dot,control,4096,1,5645,40903ff84d9cc6a3,0,11,11
2,go,20260922,2,0,warmup,2,hash_chain,control,4096,1,11871,d2f4c6a9cd3b03a2,0,11,11
2,go,20260922,3,0,warmup,3,hash_chain,control_bis,4096,1,9373,d2f4c6a9cd3b03a2,0,11,11
2,go,20260922,4,0,warmup,4,hash_chain,control_double,4096,2,18286,174e2e43fff59690,0,11,11
2,go,20260922,5,0,warmup,5,count,control,16384,1,171599,f6a0fa6e20559b85,0,11,11
2,go,20260922,6,0,warmup,6,hash_chain,idiomatic,4096,1,9306,d2f4c6a9cd3b03a2,0,11,11
2,go,20260922,7,0,warmup,7,dot,idiomatic,4096,1,5929,40903ff84d9cc6a3,0,11,11
2,go,20260922,8,0,warmup,8,count,idiomatic,16384,1,1187017,f6a0fa6e20559b85,0,11,11
2,go,20260922,9,1,measure,0,hash_chain,control_double,4096,2,21648,174e2e43fff59690,0,11,11
2,go,20260922,10,1,measure,1,hash_chain,control,4096,1,8282,d2f4c6a9cd3b03a2,0,11,11
2,go,20260922,11,1,measure,2,hash_chain,idiomatic,4096,1,8295,d2f4c6a9cd3b03a2,0,11,11
2,go,20260922,12,1,measure,3,dot,idiomatic,4096,1,4642,40903ff84d9cc6a3,0,11,11
2,go,20260922,13,1,measure,4,count,idiomatic,16384,1,1162173,f6a0fa6e20559b85,0,11,11
2,go,20260922,14,1,measure,5,count,control,16384,1,146028,f6a0fa6e20559b85,0,11,11
2,go,20260922,15,1,measure,6,hash_chain,control_bis,4096,1,8574,d2f4c6a9cd3b03a2,0,11,11
2,go,20260922,16,1,measure,7,dot,control,4096,1,5585,40903ff84d9cc6a3,0,11,11
2,go,20260922,17,1,measure,8,count,idiomatic_bis,16384,1,1130743,f6a0fa6e20559b85,0,11,11
