run_id,mode,batch,operations,elapsed_ns
13,java-g1,0,256,21558
13,java-g1,1,256,25316
13,java-g1,2,256,23439
13,java-g1,3,256,23886
13,java-g1,4,256,19012
13,java-g1,5,256,22551
13,java-g1,6,256,23857
13,java-g1,7,256,21851
13,java-g1,8,256,20518
13,java-g1,9,256,23925
13,java-g1,10,256,20328
13,java-g1,11,256,22889
13,java-g1,12,256,21911
13,java-g1,13,256,27736
13,java-g1,14,256,26627
13,java-g1,15,256,34325
