run_id,core,seed,sample,round,phase,position,label,param,ops,units_per_op,elapsed_ns,deferred_ns,result,expected,resident_before,resident_after,file_pages,read_syscalls,write_syscalls,read_bytes,write_bytes,cancelled_write_bytes,device_reads,device_read_sectors,device_writes,device_write_sectors,device_flushes,journal_commits,deferred_device_writes,deferred_device_write_sectors,deferred_device_flushes,deferred_journal_commits,voluntary_switches,involuntary_switches,cpu_before,cpu_after
2,P,20260921,0,0,warmup,0,overwrite_fdatasync_folio,1,256,1,546628972,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,522,2200,260,2,0,0,0,0,512,3,11,11
2,P,20260921,1,0,warmup,1,append_fsync,1,256,1,1778862692,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,773,15160,257,257,0,0,0,0,513,0,11,11
2,P,20260921,2,0,warmup,2,append_fsync,16,16,16,120415546,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,48,2808,16,16,0,0,0,0,32,0,11,11
2,P,20260921,3,0,warmup,3,seq_read_cold,0,2048,32,100008916,0,65536,65536,0,65536,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,195,3,11,11
2,P,20260921,4,0,warmup,4,rand_read_cold,0,256,1,14502166,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,1,11,11
2,P,20260921,5,0,warmup,5,overwrite_fdatasync,1,256,1,545760946,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,3,11,11
2,P,20260921,6,0,warmup,6,seq_read_warm,0,2048,32,45476902,0,65536,65536,65536,65536,65536,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11
2,P,20260921,7,0,warmup,7,rand_read_warm,0,256,1,351985,0,256,256,65536,65536,65536,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11
2,P,20260921,8,0,warmup,8,append_fsync,4,64,4,461804311,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,192,5264,64,64,0,0,0,0,128,0,11,11
2,P,20260921,9,0,warmup,9,overwrite_fsync,1,256,1,1818622576,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,768,8192,256,256,0,0,0,0,512,0,11,11
2,P,20260921,10,0,warmup,10,overwrite_fdatasync_bis,1,256,1,540692825,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,527,2616,262,6,0,0,0,0,513,2,11,11
2,P,20260921,11,0,warmup,11,tmpfs_append_fsync,1,256,1,610748,0,256,256,0,0,65536,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
2,P,20260921,12,0,warmup,12,overwrite_odsync_folio,1,256,1,539389199,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,527,2648,262,6,0,0,0,0,511,3,11,11
2,P,20260921,13,0,warmup,13,append_buffered,0,256,1,1284380,7618669,256,256,0,0,65536,2,256,0,1048576,0,0,0,0,0,0,0,10,2088,1,1,0,0,11,11
2,P,20260921,14,0,warmup,14,rand_read_cold_bis,0,256,1,15251643,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
2,P,20260921,15,0,warmup,15,append_fsync,256,1,256,8046985,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,10,2088,1,1,0,0,0,0,22,0,11,11
2,P,20260921,16,0,warmup,16,append_fsync,64,4,64,27259619,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,16,2208,4,4,0,0,0,0,30,0,11,11
2,P,20260921,17,0,warmup,17,rand_read_direct,0,256,1,14162745,0,256,256,256,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
2,P,20260921,18,0,warmup,18,append_fdatasync,1,256,1,1841773583,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,817,18624,259,257,0,0,0,0,513,1,11,11
2,P,20260921,19,0,warmup,19,rand_read_direct_double,0,256,2,28529444,0,512,512,256,256,65536,514,0,2097152,0,0,512,4096,0,0,0,0,0,0,0,0,512,0,11,11
2,P,20260921,20,0,warmup,20,overwrite_odsync,1,256,1,545473648,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,517,2232,258,2,0,0,0,0,511,0,11,11
2,P,20260921,21,0,warmup,21,seq_read_direct,0,2048,32,185517045,0,65536,65536,256,256,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,2048,0,11,11
2,P,20260921,22,0,warmup,22,overwrite_fdatasync_double,1,256,2,1032397813,0,512,512,0,0,65536,2,512,0,2097152,0,0,0,1037,6912,513,1,0,0,0,0,1024,1,11,11
2,P,20260921,23,1,measure,0,append_fsync,64,4,64,28669881,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,16,2208,4,4,0,0,0,0,24,0,11,11
2,P,20260921,24,1,measure,1,rand_read_cold_bis,0,256,1,15390627,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
2,P,20260921,25,1,measure,2,append_fsync,256,1,256,8040916,0,256,256,0,0,65536,2,256,4096,1048576,0,1,8,10,2088,1,1,0,0,0,0,20,0,11,11
2,P,20260921,26,1,measure,3,rand_read_direct_double,0,256,2,28359194,0,512,512,256,256,65536,514,0,2097152,0,0,512,4096,0,0,0,0,0,0,0,0,512,0,11,11
2,P,20260921,27,1,measure,4,overwrite_odsync,1,256,1,463033574,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,0,11,11
2,P,20260921,28,1,measure,5,append_fsync,1,256,1,1783734972,0,256,256,0,0,65536,2,256,0,1048576,0,1,8,772,15088,256,256,0,0,0,0,512,0,11,11
2,P,20260921,29,1,measure,6,append_fdatasync,1,256,1,1833718683,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,768,14840,256,256,0,0,0,0,512,0,11,11
2,P,20260921,30,1,measure,7,seq_read_cold,0,2048,32,100563912,0,65536,65536,0,65536,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,198,2,11,11
2,P,20260921,31,1,measure,8,seq_read_direct,0,2048,32,161020348,0,65536,65536,65536,65536,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,2048,0,11,11
2,P,20260921,32,1,measure,9,overwrite_fdatasync,1,256,1,506197377,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,1,11,11
