run_id,core,seed,sample,round,phase,position,label,param,ops,units_per_op,elapsed_ns,deferred_ns,result,expected,resident_before,resident_after,file_pages,read_syscalls,write_syscalls,read_bytes,write_bytes,cancelled_write_bytes,device_reads,device_read_sectors,device_writes,device_write_sectors,device_flushes,journal_commits,deferred_device_writes,deferred_device_write_sectors,deferred_device_flushes,deferred_journal_commits,voluntary_switches,involuntary_switches,cpu_before,cpu_after
8,P,20260921,0,0,warmup,0,append_fsync,256,1,256,8322251,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,10,2088,1,1,0,0,0,0,2,0,11,11
8,P,20260921,1,0,warmup,1,append_buffered,0,256,1,1668958,7973226,256,256,0,0,65536,2,256,0,1048576,0,0,0,0,0,0,0,10,2088,1,1,0,0,11,11
8,P,20260921,2,0,warmup,2,append_fsync,4,64,4,443856658,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,192,5120,64,64,0,0,0,0,128,0,11,11
8,P,20260921,3,0,warmup,3,append_fdatasync,1,256,1,1820622612,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,781,17728,257,257,0,0,0,0,513,0,11,11
8,P,20260921,4,0,warmup,4,rand_read_direct_double,0,256,2,28194206,0,512,512,65536,65536,65536,514,0,2097152,0,0,512,4096,0,0,0,0,0,0,0,0,512,0,11,11
8,P,20260921,5,0,warmup,5,seq_read_warm,0,2048,32,53585753,0,65536,65536,65536,65536,65536,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11
8,P,20260921,6,0,warmup,6,rand_read_cold_bis,0,256,1,16722446,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
8,P,20260921,7,0,warmup,7,seq_read_cold,0,2048,32,93005176,0,65536,65536,0,65536,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,247,2,11,11
8,P,20260921,8,0,warmup,8,rand_read_direct,0,256,1,13572961,0,256,256,65536,65536,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
8,P,20260921,9,0,warmup,9,overwrite_fdatasync,1,256,1,545742989,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,2,11,11
8,P,20260921,10,0,warmup,10,append_fsync,64,4,64,27397351,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,16,2208,4,4,0,0,0,0,28,0,11,11
8,P,20260921,11,0,warmup,11,overwrite_fsync,1,256,1,1797139798,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,799,9360,261,259,0,0,0,0,515,0,11,11
8,P,20260921,12,0,warmup,12,tmpfs_append_fsync,1,256,1,713392,0,256,256,0,0,65536,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
8,P,20260921,13,0,warmup,13,overwrite_fdatasync_bis,1,256,1,501659973,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,1,11,11
8,P,20260921,14,0,warmup,14,overwrite_odsync_folio,1,256,1,474392274,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,515,2112,257,1,0,0,0,0,512,1,11,11
8,P,20260921,15,0,warmup,15,rand_read_warm,0,256,1,369544,0,256,256,65536,65536,65536,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
8,P,20260921,16,0,warmup,16,seq_read_direct,0,2048,32,190552915,0,65536,65536,65536,65536,65536,2050,0,268435456,0,0,2048,524288,175,1712,0,0,0,0,0,0,2048,0,11,11
8,P,20260921,17,0,warmup,17,append_fsync,1,256,1,1729496370,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,780,15352,260,258,0,0,0,0,514,0,11,11
8,P,20260921,18,0,warmup,18,overwrite_odsync,1,256,1,511361013,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,1,11,11
8,P,20260921,19,0,warmup,19,rand_read_cold,0,256,1,15532169,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
8,P,20260921,20,0,warmup,20,overwrite_fdatasync_folio,1,256,1,508228288,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,516,2096,256,0,0,0,0,0,512,1,11,11
8,P,20260921,21,0,warmup,21,overwrite_fdatasync_double,1,256,2,1065660701,0,512,512,0,0,65536,2,512,0,2097152,0,0,0,1024,4096,512,0,0,0,0,0,1023,3,11,11
8,P,20260921,22,0,warmup,22,append_fsync,16,16,16,115889892,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,48,2840,16,16,0,0,0,0,32,0,11,11
8,P,20260921,23,1,measure,0,append_fsync,64,4,64,28242584,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,16,2208,4,4,0,0,0,0,29,0,11,11
8,P,20260921,24,1,measure,1,overwrite_fdatasync,1,256,1,530668059,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,510,1,11,11
8,P,20260921,25,1,measure,2,tmpfs_append_fsync,1,256,1,577737,0,256,256,0,0,65536,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
8,P,20260921,26,1,measure,3,overwrite_odsync_folio,1,256,1,524290057,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,513,2144,256,0,0,0,0,0,512,3,11,11
8,P,20260921,27,1,measure,4,append_fsync,256,1,256,8659539,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,10,2088,1,1,0,0,0,0,25,0,11,11
8,P,20260921,28,1,measure,5,append_buffered,0,256,1,1130043,6967068,256,256,0,0,65536,2,256,0,1048576,0,0,0,0,0,0,0,10,2088,1,1,0,0,11,11
8,P,20260921,29,1,measure,6,rand_read_cold,0,256,1,15013853,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
8,P,20260921,30,1,measure,7,append_fsync,4,64,4,442276533,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,192,5240,64,64,0,0,0,0,128,0,11,11
8,P,20260921,31,1,measure,8,overwrite_odsync,1,256,1,539086263,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,1,11,11
8,P,20260921,32,1,measure,9,append_fsync,1,256,1,1817037112,0,256,256,0,0,65536,2,256,0,1048576,0,23,2880,781,18232,257,257,0,0,0,0,514,0,11,11
8,P,20260921,33,1,measure,10,seq_read_warm,0,2048,32,46682612,0,65536,65536,65536,65536,65536,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11
8,P,20260921,34,1,measure,11,seq_read_cold,0,2048,32,89393524,0,65536,65536,0,65536,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,276,3,11,11
8,P,20260921,35,1,measure,12,append_fsync,16,16,16,106104634,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,325,20088,16,16,0,0,0,0,35,0,11,11
8,P,20260921,36,1,measure,13,overwrite_fsync,1,256,1,1811326480,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,783,8784,262,262,0,0,0,0,518,0,11,11
8,P,20260921,37,1,measure,14,rand_read_cold_bis,0,256,1,15421326,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
8,P,20260921,38,1,measure,15,overwrite_fdatasync_folio,1,256,1,553046213,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,512,2048,256,0,0,0,0,0,512,2,11,11
8,P,20260921,39,1,measure,16,overwrite_fdatasync_bis,1,256,1,520930928,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,1,11,11
8,P,20260921,40,1,measure,17,overwrite_fdatasync_double,1,256,2,1062278583,0,512,512,0,0,65536,2,512,0,2097152,0,711,20712,1027,4128,512,0,0,0,0,0,1024,5,11,11
8,P,20260921,41,1,measure,18,rand_read_direct,0,256,1,14111506,0,256,256,256,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
8,P,20260921,42,1,measure,19,rand_read_direct_double,0,256,2,28080606,0,512,512,256,256,65536,514,0,2097152,0,0,512,4096,0,0,0,0,0,0,0,0,512,0,11,11
8,P,20260921,43,1,measure,20,rand_read_warm,0,256,1,392396,0,256,256,65536,65536,65536,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
8,P,20260921,44,1,measure,21,append_fdatasync,1,256,1,1814808085,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,922,17352,256,256,0,0,0,0,512,0,11,11
8,P,20260921,45,1,measure,22,seq_read_direct,0,2048,32,183204063,0,65536,65536,65536,65536,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,2048,1,11,11
8,P,20260921,46,2,measure,0,overwrite_odsync_folio,1,256,1,492479029,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,512,2048,256,0,0,0,0,0,511,0,11,11
8,P,20260921,47,2,measure,1,rand_read_direct,0,256,1,14256109,0,256,256,65536,65536,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
8,P,20260921,48,2,measure,2,overwrite_fdatasync_folio,1,256,1,528101001,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,512,2048,256,0,0,0,0,0,512,1,11,11
8,P,20260921,49,2,measure,3,append_buffered,0,256,1,1026238,7208753,256,256,0,0,65536,2,256,0,1048576,0,0,0,0,0,0,0,10,2088,1,1,0,0,11,11
