run_id,core,seed,sample,round,phase,position,label,param,ops,units_per_op,elapsed_ns,deferred_ns,result,expected,resident_before,resident_after,file_pages,read_syscalls,write_syscalls,read_bytes,write_bytes,cancelled_write_bytes,device_reads,device_read_sectors,device_writes,device_write_sectors,device_flushes,journal_commits,deferred_device_writes,deferred_device_write_sectors,deferred_device_flushes,deferred_journal_commits,voluntary_switches,involuntary_switches,cpu_before,cpu_after
1,P,20260921,0,0,warmup,0,append_fsync,256,1,256,8501616,0,256,256,0,0,65536,2,256,4096,1048576,0,1,8,10,2088,1,1,0,0,0,0,4,0,11,11
1,P,20260921,1,0,warmup,1,append_buffered,0,256,1,1231259,7149903,256,256,0,0,65536,2,256,0,1048576,0,0,0,0,0,0,0,10,2088,1,1,0,0,11,11
1,P,20260921,2,0,warmup,2,append_fsync,4,64,4,425677176,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,192,5256,64,64,0,0,0,0,128,0,11,11
1,P,20260921,3,0,warmup,3,append_fsync,1,256,1,1763072588,0,256,256,0,0,65536,2,256,8192,1048576,0,3,24,781,17712,257,257,0,0,0,0,515,0,11,11
1,P,20260921,4,0,warmup,4,overwrite_fdatasync_folio,1,256,1,547475404,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,512,2048,256,0,0,0,0,0,512,1,11,11
1,P,20260921,5,0,warmup,5,seq_read_cold,0,2048,32,99687844,0,65536,65536,0,65536,65536,2050,0,268435456,0,0,2048,524288,1,88,0,0,0,0,0,0,209,3,11,11
1,P,20260921,6,0,warmup,6,tmpfs_append_fsync,1,256,1,434527,0,256,256,0,0,65536,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
1,P,20260921,7,0,warmup,7,rand_read_warm,0,256,1,277131,0,256,256,65536,65536,65536,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
1,P,20260921,8,0,warmup,8,rand_read_cold,0,256,1,14374446,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
1,P,20260921,9,0,warmup,9,rand_read_direct,0,256,1,13558075,0,256,256,256,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
1,P,20260921,10,0,warmup,10,overwrite_fdatasync,1,256,1,534330465,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,830,9296,256,0,0,0,0,0,510,2,11,11
1,P,20260921,11,0,warmup,11,append_fsync,16,16,16,117910703,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,48,2840,16,16,0,0,0,0,34,0,11,11
1,P,20260921,12,0,warmup,12,append_fsync,64,4,64,31939392,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,16,2208,4,4,0,0,0,0,23,0,11,11
1,P,20260921,13,0,warmup,13,overwrite_fsync,1,256,1,1811849903,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,786,9176,262,262,0,0,0,0,518,0,11,11
1,P,20260921,14,0,warmup,14,rand_read_cold_bis,0,256,1,15225247,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
1,P,20260921,15,0,warmup,15,overwrite_fdatasync_bis,1,256,1,515050591,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,511,1,11,11
1,P,20260921,16,0,warmup,16,rand_read_direct_double,0,256,2,28531363,0,512,512,256,256,65536,514,0,2097152,0,0,512,4096,0,0,0,0,0,0,0,0,512,0,11,11
1,P,20260921,17,0,warmup,17,seq_read_warm,0,2048,32,45545304,0,65536,65536,65536,65536,65536,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11
1,P,20260921,18,0,warmup,18,seq_read_direct,0,2048,32,163748045,0,65536,65536,65536,65536,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,2048,0,11,11
1,P,20260921,19,0,warmup,19,append_fdatasync,1,256,1,1802107556,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,777,15096,259,257,0,0,0,0,513,0,11,11
1,P,20260921,20,0,warmup,20,overwrite_odsync,1,256,1,503032306,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,514,2064,256,0,0,0,0,0,512,0,11,11
1,P,20260921,21,0,warmup,21,overwrite_fdatasync_double,1,256,2,1024550627,0,512,512,0,0,65536,2,512,0,2097152,0,1,8,1038,6584,512,0,0,0,0,0,1024,2,11,11
1,P,20260921,22,0,warmup,22,overwrite_odsync_folio,1,256,1,489135175,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,512,2048,256,0,0,0,0,0,512,0,11,11
1,P,20260921,23,1,measure,0,overwrite_odsync,1,256,1,493008052,0,256,256,0,0,65536,2,256,0,1048576,0,2,160,513,2072,256,0,0,0,0,0,512,3,11,11
1,P,20260921,24,1,measure,1,overwrite_fdatasync_folio,1,256,1,511097280,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,539,2624,269,1,0,0,0,0,513,1,11,11
1,P,20260921,25,1,measure,2,seq_read_cold,0,2048,32,99333046,0,65536,65536,0,65536,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,193,5,11,11
1,P,20260921,26,1,measure,3,overwrite_odsync_folio,1,256,1,512837673,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,512,2048,256,0,0,0,0,0,512,1,11,11
1,P,20260921,27,1,measure,4,append_fdatasync,1,256,1,1753492182,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,1063,29592,256,256,0,0,0,0,512,0,11,11
1,P,20260921,28,1,measure,5,append_fsync,16,16,16,115322720,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,48,2840,16,16,0,0,0,0,33,0,11,11
1,P,20260921,29,1,measure,6,seq_read_direct,0,2048,32,186762014,0,65536,65536,65536,65536,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,2048,1,11,11
1,P,20260921,30,1,measure,7,append_fsync,256,1,256,8016182,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,10,2088,1,1,0,0,0,0,19,0,11,11
1,P,20260921,31,1,measure,8,overwrite_fdatasync_bis,1,256,1,491243520,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,1,11,11
1,P,20260921,32,1,measure,9,seq_read_warm,0,2048,32,49902143,0,65536,65536,65536,65536,65536,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
1,P,20260921,33,1,measure,10,overwrite_fsync,1,256,1,1725774819,0,256,256,0,0,65536,2,256,0,1048576,0,17,912,770,8432,256,256,0,0,0,0,512,1,11,11
1,P,20260921,34,1,measure,11,append_fsync,1,256,1,1782387523,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,773,15264,257,257,0,0,0,0,513,0,11,11
1,P,20260921,35,1,measure,12,rand_read_warm,0,256,1,364809,0,256,256,65536,65536,65536,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
1,P,20260921,36,1,measure,13,rand_read_cold,0,256,1,15260407,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
1,P,20260921,37,1,measure,14,append_buffered,0,256,1,1727606,6945822,256,256,0,0,65536,2,256,0,1048576,0,0,0,0,0,0,0,10,2088,1,1,0,0,11,11
1,P,20260921,38,1,measure,15,append_fsync,64,4,64,27608534,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,16,2208,4,4,0,0,0,0,8,0,11,11
1,P,20260921,39,1,measure,16,overwrite_fdatasync,1,256,1,516882541,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,511,3,11,11
1,P,20260921,40,1,measure,17,rand_read_cold_bis,0,256,1,14935323,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
1,P,20260921,41,1,measure,18,tmpfs_append_fsync,1,256,1,559130,0,256,256,0,0,65536,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
1,P,20260921,42,1,measure,19,overwrite_fdatasync_double,1,256,2,1036356042,0,512,512,0,0,65536,2,512,0,2097152,0,0,0,1024,4096,512,0,0,0,0,0,1022,5,11,11
1,P,20260921,43,1,measure,20,append_fsync,4,64,4,427364455,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,192,5264,64,64,0,0,0,0,128,0,11,11
1,P,20260921,44,1,measure,21,rand_read_direct_double,0,256,2,28211843,0,512,512,256,256,65536,514,0,2097152,0,0,512,4096,0,0,0,0,0,0,0,0,512,0,11,11
