run_id,core,seed,sample,round,phase,position,label,param,ops,units_per_op,elapsed_ns,deferred_ns,result,expected,resident_before,resident_after,file_pages,read_syscalls,write_syscalls,read_bytes,write_bytes,cancelled_write_bytes,device_reads,device_read_sectors,device_writes,device_write_sectors,device_flushes,journal_commits,deferred_device_writes,deferred_device_write_sectors,deferred_device_flushes,deferred_journal_commits,voluntary_switches,involuntary_switches,cpu_before,cpu_after
9,P,20260921,0,0,warmup,0,overwrite_fdatasync_folio,1,256,1,543558393,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,513,2104,256,0,0,0,0,0,511,1,11,11
9,P,20260921,1,0,warmup,1,overwrite_odsync,1,256,1,533522293,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,3,11,11
9,P,20260921,2,0,warmup,2,rand_read_direct_double,0,256,2,28312241,0,512,512,65536,65536,65536,514,0,2097152,0,0,512,4096,0,0,0,0,0,0,0,0,512,0,11,11
9,P,20260921,3,0,warmup,3,append_buffered,0,256,1,1173555,7151481,256,256,0,0,65536,2,256,0,1048576,0,0,0,0,0,0,0,10,2088,1,1,0,0,11,11
9,P,20260921,4,0,warmup,4,append_fsync,64,4,64,27620724,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,16,2232,4,4,0,0,0,0,16,0,11,11
9,P,20260921,5,0,warmup,5,rand_read_cold_bis,0,256,1,15378721,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
9,P,20260921,6,0,warmup,6,append_fsync,1,256,1,1749443479,0,256,256,0,0,65536,2,256,0,1048576,0,5,488,768,15064,256,256,0,0,0,0,512,0,11,11
9,P,20260921,7,0,warmup,7,append_fsync,4,64,4,452403776,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,234,9104,64,64,0,0,0,0,128,0,11,11
9,P,20260921,8,0,warmup,8,rand_read_cold,0,256,1,14956756,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
9,P,20260921,9,0,warmup,9,overwrite_odsync_folio,1,256,1,517892724,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,512,2048,256,0,0,0,0,0,512,2,11,11
9,P,20260921,10,0,warmup,10,overwrite_fsync,1,256,1,1784409021,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,770,8544,256,256,0,0,0,0,511,1,11,11
9,P,20260921,11,0,warmup,11,overwrite_fdatasync_bis,1,256,1,529337647,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,1,11,11
9,P,20260921,12,0,warmup,12,seq_read_direct,0,2048,32,183376844,0,65536,65536,256,256,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,2048,2,11,11
9,P,20260921,13,0,warmup,13,append_fsync,16,16,16,106862656,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,48,2840,16,16,0,0,0,0,41,0,11,11
9,P,20260921,14,0,warmup,14,rand_read_warm,0,256,1,433621,0,256,256,65536,65536,65536,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11
9,P,20260921,15,0,warmup,15,rand_read_direct,0,256,1,13986467,0,256,256,65536,65536,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
9,P,20260921,16,0,warmup,16,overwrite_fdatasync_double,1,256,2,990370363,0,512,512,0,0,65536,2,512,0,2097152,0,0,0,1024,4096,512,0,0,0,0,0,1023,0,11,11
9,P,20260921,17,0,warmup,17,seq_read_warm,0,2048,32,53743670,0,65536,65536,65536,65536,65536,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11
9,P,20260921,18,0,warmup,18,append_fsync,256,1,256,9015953,0,256,256,0,0,65536,2,256,4096,1048576,0,1,8,10,2088,1,1,0,0,0,0,7,0,11,11
9,P,20260921,19,0,warmup,19,append_fdatasync,1,256,1,1780981573,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,769,15072,256,256,0,0,0,0,512,0,11,11
9,P,20260921,20,0,warmup,20,seq_read_cold,0,2048,32,100438715,0,65536,65536,0,65536,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,197,4,11,11
9,P,20260921,21,0,warmup,21,tmpfs_append_fsync,1,256,1,713935,0,256,256,0,0,65536,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
9,P,20260921,22,0,warmup,22,overwrite_fdatasync,1,256,1,541706193,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,647,3392,256,0,0,0,0,0,512,2,11,11
9,P,20260921,23,1,measure,0,seq_read_cold,0,2048,32,99306059,0,65536,65536,0,65536,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,203,3,11,11
9,P,20260921,24,1,measure,1,rand_read_direct,0,256,1,13595283,0,256,256,65536,65536,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
9,P,20260921,25,1,measure,2,tmpfs_append_fsync,1,256,1,473311,0,256,256,0,0,65536,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
