run_id,core,seed,sample,round,phase,position,label,param,ops,units_per_op,elapsed_ns,deferred_ns,result,expected,resident_before,resident_after,file_pages,read_syscalls,write_syscalls,read_bytes,write_bytes,cancelled_write_bytes,device_reads,device_read_sectors,device_writes,device_write_sectors,device_flushes,journal_commits,deferred_device_writes,deferred_device_write_sectors,deferred_device_flushes,deferred_journal_commits,voluntary_switches,involuntary_switches,cpu_before,cpu_after
4,P,20260921,0,0,warmup,0,rand_read_cold_bis,0,256,1,15566979,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
4,P,20260921,1,0,warmup,1,overwrite_fdatasync,1,256,1,512595148,0,256,256,0,0,65536,2,256,0,1048576,0,4,104,512,2048,256,0,0,0,0,0,512,2,11,11
4,P,20260921,2,0,warmup,2,rand_read_warm,0,256,1,385265,0,256,256,65536,65536,65536,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
4,P,20260921,3,0,warmup,3,append_fsync,4,64,4,458561462,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,192,5120,64,64,0,0,0,0,129,0,11,11
4,P,20260921,4,0,warmup,4,seq_read_cold,0,2048,32,100454972,0,65536,65536,0,65536,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,204,3,11,11
4,P,20260921,5,0,warmup,5,overwrite_fsync,1,256,1,1768305448,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,898,10144,261,258,0,0,0,0,514,0,11,11
4,P,20260921,6,0,warmup,6,append_buffered,0,256,1,1049406,7577016,256,256,0,0,65536,2,256,0,1048576,0,0,0,0,0,0,0,10,2088,1,1,0,0,11,11
4,P,20260921,7,0,warmup,7,seq_read_direct,0,2048,32,186321226,0,65536,65536,65536,65536,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,2048,0,11,11
4,P,20260921,8,0,warmup,8,overwrite_fdatasync_folio,1,256,1,526161601,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,512,2048,256,0,0,0,0,0,512,2,11,11
4,P,20260921,9,0,warmup,9,tmpfs_append_fsync,1,256,1,623866,0,256,256,0,0,65536,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
4,P,20260921,10,0,warmup,10,rand_read_cold,0,256,1,14980950,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
4,P,20260921,11,0,warmup,11,append_fsync,16,16,16,107271301,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,48,2840,16,16,0,0,0,0,37,0,11,11
4,P,20260921,12,0,warmup,12,overwrite_odsync,1,256,1,528070154,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,2,11,11
4,P,20260921,13,0,warmup,13,overwrite_fdatasync_double,1,256,2,1092736078,0,512,512,0,0,65536,2,512,0,2097152,0,0,0,1024,4096,512,0,0,0,0,0,1023,7,11,11
4,P,20260921,14,0,warmup,14,append_fdatasync,1,256,1,1840015202,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,768,14840,256,256,0,0,0,0,512,0,11,11
4,P,20260921,15,0,warmup,15,append_fsync,1,256,1,1830125058,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,1087,31832,262,262,0,0,0,0,518,0,11,11
4,P,20260921,16,0,warmup,16,overwrite_odsync_folio,1,256,1,554818324,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,532,2360,261,3,0,0,0,0,511,1,11,11
4,P,20260921,17,0,warmup,17,rand_read_direct_double,0,256,2,28206001,0,512,512,256,256,65536,514,0,2097152,0,0,512,4096,0,0,0,0,0,0,0,0,512,0,11,11
4,P,20260921,18,0,warmup,18,rand_read_direct,0,256,1,14083970,0,256,256,256,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
4,P,20260921,19,0,warmup,19,append_fsync,64,4,64,27395499,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,16,2208,4,4,0,0,0,0,29,0,11,11
4,P,20260921,20,0,warmup,20,overwrite_fdatasync_bis,1,256,1,503509046,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,0,11,11
4,P,20260921,21,0,warmup,21,seq_read_warm,0,2048,32,44494606,0,65536,65536,65536,65536,65536,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
4,P,20260921,22,0,warmup,22,append_fsync,256,1,256,8767408,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,10,2088,1,1,0,0,0,0,6,0,11,11
4,P,20260921,23,1,measure,0,overwrite_odsync_folio,1,256,1,531802140,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,512,2048,256,0,0,0,0,0,512,0,11,11
4,P,20260921,24,1,measure,1,overwrite_fdatasync_bis,1,256,1,514565855,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,525,4848,257,1,0,0,0,0,512,5,11,11
4,P,20260921,25,1,measure,2,seq_read_direct,0,2048,32,183698902,0,65536,65536,65536,65536,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,2048,0,11,11
4,P,20260921,26,1,measure,3,overwrite_fsync,1,256,1,1791161563,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,823,12432,264,257,0,0,0,0,513,0,11,11
4,P,20260921,27,1,measure,4,append_fsync,1,256,1,1837044127,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,768,14840,256,256,0,0,0,0,512,0,11,11
4,P,20260921,28,1,measure,5,rand_read_direct_double,0,256,2,28315104,0,512,512,65536,65536,65536,514,0,2097152,0,0,512,4096,0,0,0,0,0,0,0,0,512,0,11,11
4,P,20260921,29,1,measure,6,overwrite_fdatasync,1,256,1,531115170,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,511,1,11,11
4,P,20260921,30,1,measure,7,append_fdatasync,1,256,1,1805458581,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,770,15136,256,256,0,0,0,0,512,1,11,11
4,P,20260921,31,1,measure,8,seq_read_warm,0,2048,32,56265240,0,65536,65536,65536,65536,65536,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11
4,P,20260921,32,1,measure,9,rand_read_cold_bis,0,256,1,16716118,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
4,P,20260921,33,1,measure,10,append_buffered,0,256,1,1046568,7149447,256,256,0,0,65536,2,256,0,1048576,0,0,0,0,0,0,0,10,2104,1,1,0,0,11,11
4,P,20260921,34,1,measure,11,append_fsync,256,1,256,8392623,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,10,2096,1,1,0,0,0,0,2,0,11,11
4,P,20260921,35,1,measure,12,append_fsync,64,4,64,26797863,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,16,2232,4,4,0,0,0,0,13,0,11,11
4,P,20260921,36,1,measure,13,append_fsync,16,16,16,104349020,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,48,2840,16,16,0,0,0,0,32,0,11,11
4,P,20260921,37,1,measure,14,overwrite_fdatasync_double,1,256,2,1062186346,0,512,512,0,0,65536,2,512,0,2097152,0,0,0,1029,4552,513,1,0,0,0,0,1024,3,11,11
4,P,20260921,38,1,measure,15,overwrite_odsync,1,256,1,500804573,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,0,11,11
4,P,20260921,39,1,measure,16,overwrite_fdatasync_folio,1,256,1,526778814,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,512,2048,256,0,0,0,0,0,512,1,11,11
4,P,20260921,40,1,measure,17,seq_read_cold,0,2048,32,99987721,0,65536,65536,0,65536,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,202,4,11,11
4,P,20260921,41,1,measure,18,rand_read_direct,0,256,1,13651223,0,256,256,65536,65536,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
4,P,20260921,42,1,measure,19,rand_read_cold,0,256,1,14492395,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
4,P,20260921,43,1,measure,20,append_fsync,4,64,4,449489045,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,192,5240,64,64,0,0,0,0,128,0,11,11
4,P,20260921,44,1,measure,21,rand_read_warm,0,256,1,440411,0,256,256,65536,65536,65536,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
4,P,20260921,45,1,measure,22,tmpfs_append_fsync,1,256,1,541183,0,256,256,0,0,65536,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
4,P,20260921,46,2,measure,0,append_fsync,256,1,256,8516662,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,10,2088,1,1,0,0,0,0,26,1,11,11
4,P,20260921,47,2,measure,1,append_fsync,64,4,64,28321552,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,16,2208,4,4,0,0,0,0,33,0,11,11
4,P,20260921,48,2,measure,2,overwrite_fdatasync,1,256,1,518737275,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,1,11,11
4,P,20260921,49,2,measure,3,overwrite_odsync,1,256,1,525998691,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,511,3,11,11
4,P,20260921,50,2,measure,4,tmpfs_append_fsync,1,256,1,605516,0,256,256,0,0,65536,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
