run_id,level,compiler,first_cpu,frequency_before_khz,frequency_after_khz,minor_faults,major_faults,voluntary_switches,involuntary_switches,mismatches
81,clang-O0,"Ubuntu Clang 21.1.8 (6ubuntu1)",11,2400000,2446422,2,0,0,132,0
