run_id,level,compiler,first_cpu,frequency_before_khz,frequency_after_khz,minor_faults,major_faults,voluntary_switches,involuntary_switches,mismatches
53,gcc-O2,"15.2.0",11,2462323,2462084,2,0,0,42,0
