run_id,level,compiler,first_cpu,frequency_before_khz,frequency_after_khz,minor_faults,major_faults,voluntary_switches,involuntary_switches,mismatches
76,gcc-O1,"15.2.0",11,2397752,2400024,2,0,0,22,0
