run_id,level,compiler,first_cpu,frequency_before_khz,frequency_after_khz,minor_faults,major_faults,voluntary_switches,involuntary_switches,mismatches
110,gcc-O2,"15.2.0",11,2480586,2500000,2,0,0,13,0
