run_id,mode,runtime,total_ns,operations,checksum,gc_count,gc_pause_ns,peak_rss_kib,cpus_allowed
17,go-gogc100,go1.26.0 GOGC=100,354069736,8388608,56075093016576,6,145197,81392,11
