run_id,mode,runtime,total_ns,operations,checksum,gc_count,gc_pause_ns,peak_rss_kib,cpus_allowed
93,java-serial,java 17.0.20+8-1-26.04-Ubuntu Copy+MarkSweepCompact,431794683,8388608,56075093016576,6,365000000,293812,11
