run_id,mode,step,workload,elements,elapsed_ns,result,cpu
33,node,0,hash_chain,65536,4345750,2601340f9235852a,-1
33,node,0,dot,65536,1744889,40d00d876b11f984,-1
33,node,1,hash_chain,65536,1670455,2601340f9235852a,-1
33,node,1,dot,65536,114104,40d00d876b11f984,-1
33,node,2,hash_chain,65536,1660487,2601340f9235852a,-1
33,node,2,dot,65536,114456,40d00d876b11f984,-1
33,node,3,hash_chain,65536,1782921,2601340f9235852a,-1
33,node,3,dot,65536,112025,40d00d876b11f984,-1
33,node,4,hash_chain,65536,1707735,2601340f9235852a,-1
33,node,4,dot,65536,108055,40d00d876b11f984,-1
33,node,5,hash_chain,65536,1613643,2601340f9235852a,-1
33,node,5,dot,65536,103802,40d00d876b11f984,-1
33,node,6,hash_chain,65536,1731859,2601340f9235852a,-1
33,node,6,dot,65536,101388,40d00d876b11f984,-1
33,node,7,hash_chain,65536,1570284,2601340f9235852a,-1
33,node,7,dot,65536,98793,40d00d876b11f984,-1
33,node,8,hash_chain,65536,1504611,2601340f9235852a,-1
33,node,8,dot,65536,94109,40d00d876b11f984,-1
33,node,9,hash_chain,65536,1563517,2601340f9235852a,-1
33,node,9,dot,65536,93328,40d00d876b11f984,-1
33,node,10,hash_chain,65536,1508458,2601340f9235852a,-1
33,node,10,dot,65536,90494,40d00d876b11f984,-1
33,node,11,hash_chain,65536,1582582,2601340f9235852a,-1
33,node,11,dot,65536,89905,40d00d876b11f984,-1
33,node,12,hash_chain,65536,1497295,2601340f9235852a,-1
33,node,12,dot,65536,89724,40d00d876b11f984,-1
33,node,13,hash_chain,65536,1555749,2601340f9235852a,-1
33,node,13,dot,65536,86371,40d00d876b11f984,-1
33,node,14,hash_chain,65536,1530092,2601340f9235852a,-1
33,node,14,dot,65536,91681,40d00d876b11f984,-1
33,node,15,hash_chain,65536,1571378,2601340f9235852a,-1
33,node,15,dot,65536,84976,40d00d876b11f984,-1
33,node,16,hash_chain,65536,1526784,2601340f9235852a,-1
33,node,16,dot,65536,84081,40d00d876b11f984,-1
33,node,17,hash_chain,65536,1532360,2601340f9235852a,-1
33,node,17,dot,65536,82897,40d00d876b11f984,-1
33,node,18,hash_chain,65536,1487152,2601340f9235852a,-1
33,node,18,dot,65536,83062,40d00d876b11f984,-1
33,node,19,hash_chain,65536,1584007,2601340f9235852a,-1
33,node,19,dot,65536,82065,40d00d876b11f984,-1
33,node,20,hash_chain,65536,1502452,2601340f9235852a,-1
33,node,20,dot,65536,79766,40d00d876b11f984,-1
33,node,21,hash_chain,65536,1548702,2601340f9235852a,-1
33,node,21,dot,65536,80088,40d00d876b11f984,-1
33,node,22,hash_chain,65536,1556811,2601340f9235852a,-1
33,node,22,dot,65536,85072,40d00d876b11f984,-1
33,node,23,hash_chain,65536,1500063,2601340f9235852a,-1
33,node,23,dot,65536,78803,40d00d876b11f984,-1
33,node,24,hash_chain,65536,1532346,2601340f9235852a,-1
33,node,24,dot,65536,78116,40d00d876b11f984,-1
33,node,25,hash_chain,65536,1501061,2601340f9235852a,-1
33,node,25,dot,65536,79165,40d00d876b11f984,-1
33,node,26,hash_chain,65536,1546896,2601340f9235852a,-1
33,node,26,dot,65536,79423,40d00d876b11f984,-1
33,node,27,hash_chain,65536,1496650,2601340f9235852a,-1
33,node,27,dot,65536,84219,40d00d876b11f984,-1
33,node,28,hash_chain,65536,1567399,2601340f9235852a,-1
33,node,28,dot,65536,78493,40d00d876b11f984,-1
33,node,29,hash_chain,65536,1520830,2601340f9235852a,-1
33,node,29,dot,65536,77746,40d00d876b11f984,-1
33,node,30,hash_chain,65536,1938006,2601340f9235852a,-1
33,node,30,dot,65536,79310,40d00d876b11f984,-1
33,node,31,hash_chain,65536,1628071,2601340f9235852a,-1
33,node,31,dot,65536,77701,40d00d876b11f984,-1
33,node,32,hash_chain,65536,1753833,2601340f9235852a,-1
33,node,32,dot,65536,79794,40d00d876b11f984,-1
33,node,33,hash_chain,65536,1764926,2601340f9235852a,-1
33,node,33,dot,65536,82601,40d00d876b11f984,-1
33,node,34,hash_chain,65536,1726706,2601340f9235852a,-1
33,node,34,dot,65536,111416,40d00d876b11f984,-1
33,node,35,hash_chain,65536,1702547,2601340f9235852a,-1
33,node,35,dot,65536,120186,40d00d876b11f984,-1
33,node,36,hash_chain,65536,2448720,2601340f9235852a,-1
33,node,36,dot,65536,85642,40d00d876b11f984,-1
33,node,37,hash_chain,65536,1608074,2601340f9235852a,-1
33,node,37,dot,65536,122682,40d00d876b11f984,-1
33,node,38,hash_chain,65536,1496515,2601340f9235852a,-1
33,node,38,dot,65536,80262,40d00d876b11f984,-1
33,node,39,hash_chain,65536,1574571,2601340f9235852a,-1
33,node,39,dot,65536,80116,40d00d876b11f984,-1
33,node,40,hash_chain,65536,1521383,2601340f9235852a,-1
33,node,40,dot,65536,79366,40d00d876b11f984,-1
33,node,41,hash_chain,65536,1581783,2601340f9235852a,-1
33,node,41,dot,65536,77935,40d00d876b11f984,-1
33,node,42,hash_chain,65536,1494903,2601340f9235852a,-1
33,node,42,dot,65536,77486,40d00d876b11f984,-1
33,node,43,hash_chain,65536,1569705,2601340f9235852a,-1
33,node,43,dot,65536,76991,40d00d876b11f984,-1
33,node,44,hash_chain,65536,1500432,2601340f9235852a,-1
33,node,44,dot,65536,76330,40d00d876b11f984,-1
33,node,45,hash_chain,65536,1577164,2601340f9235852a,-1
33,node,45,dot,65536,75798,40d00d876b11f984,-1
33,node,46,hash_chain,65536,1552216,2601340f9235852a,-1
33,node,46,dot,65536,75828,40d00d876b11f984,-1
33,node,47,hash_chain,65536,1594174,2601340f9235852a,-1
33,node,47,dot,65536,75637,40d00d876b11f984,-1
33,node,48,hash_chain,65536,1518364,2601340f9235852a,-1
33,node,48,dot,65536,75645,40d00d876b11f984,-1
33,node,49,hash_chain,65536,1584666,2601340f9235852a,-1
33,node,49,dot,65536,76042,40d00d876b11f984,-1
33,node,50,hash_chain,65536,1566521,2601340f9235852a,-1
33,node,50,dot,65536,75235,40d00d876b11f984,-1
33,node,51,hash_chain,65536,1623681,2601340f9235852a,-1
33,node,51,dot,65536,74908,40d00d876b11f984,-1
33,node,52,hash_chain,65536,1604034,2601340f9235852a,-1
33,node,52,dot,65536,75040,40d00d876b11f984,-1
33,node,53,hash_chain,65536,1484475,2601340f9235852a,-1
33,node,53,dot,65536,75634,40d00d876b11f984,-1
33,node,54,hash_chain,65536,1573375,2601340f9235852a,-1
33,node,54,dot,65536,74443,40d00d876b11f984,-1
33,node,55,hash_chain,65536,1530185,2601340f9235852a,-1
33,node,55,dot,65536,74076,40d00d876b11f984,-1
33,node,56,hash_chain,65536,1559628,2601340f9235852a,-1
33,node,56,dot,65536,73849,40d00d876b11f984,-1
33,node,57,hash_chain,65536,1509718,2601340f9235852a,-1
33,node,57,dot,65536,73736,40d00d876b11f984,-1
33,node,58,hash_chain,65536,1594892,2601340f9235852a,-1
33,node,58,dot,65536,74146,40d00d876b11f984,-1
33,node,59,hash_chain,65536,1522239,2601340f9235852a,-1
33,node,59,dot,65536,74287,40d00d876b11f984,-1
33,node,60,hash_chain,65536,1557031,2601340f9235852a,-1
33,node,60,dot,65536,79294,40d00d876b11f984,-1
33,node,61,hash_chain,65536,1513273,2601340f9235852a,-1
33,node,61,dot,65536,73278,40d00d876b11f984,-1
33,node,62,hash_chain,65536,1563607,2601340f9235852a,-1
33,node,62,dot,65536,73473,40d00d876b11f984,-1
33,node,63,hash_chain,65536,1485142,2601340f9235852a,-1
33,node,63,dot,65536,73308,40d00d876b11f984,-1
33,node,64,hash_chain,65536,1567489,2601340f9235852a,-1
33,node,64,dot,65536,73085,40d00d876b11f984,-1
33,node,65,hash_chain,65536,1520867,2601340f9235852a,-1
33,node,65,dot,65536,72803,40d00d876b11f984,-1
