run_id,mode,runtime,total_ns,operations,checksum,gc_count,gc_pause_ns,peak_rss_kib,cpus_allowed
26,go-gogc400,go1.26.0 GOGC=400,260336373,8388608,56075093016576,1,35748,151844,11
