run_id,mode,runtime,total_ns,operations,checksum,gc_count,gc_pause_ns,peak_rss_kib,cpus_allowed
142,java-serial,java 17.0.20+8-1-26.04-Ubuntu Copy+MarkSweepCompact,415951787,8388608,56075093016576,6,348000000,294628,11
