run_id,mode,batch,operations,elapsed_ns
149,node,0,8192,768788
149,node,1,8192,1351259
149,node,2,8192,3945149
149,node,3,8192,401392
149,node,4,8192,363526
149,node,5,8192,375103
149,node,6,8192,356559
149,node,7,8192,365354
149,node,8,8192,372069
149,node,9,8192,361601
149,node,10,8192,352750
149,node,11,8192,2198504
149,node,12,8192,336886
149,node,13,8192,337185
149,node,14,8192,341833
149,node,15,8192,902218
149,node,16,8192,326365
149,node,17,8192,339116
149,node,18,8192,347377
149,node,19,8192,352449
149,node,20,8192,329286
149,node,21,8192,351539
149,node,22,8192,334146
149,node,23,8192,344059
149,node,24,8192,340632
149,node,25,8192,335634
149,node,26,8192,341551
149,node,27,8192,354496
149,node,28,8192,329360
149,node,29,8192,347413
149,node,30,8192,333733
149,node,31,8192,342110
149,node,32,8192,330241
149,node,33,8192,351016
149,node,34,8192,340436
149,node,35,8192,41992886
149,node,36,8192,353002
149,node,37,8192,353931
149,node,38,8192,56182812
149,node,39,8192,159893
149,node,40,8192,158700
149,node,41,8192,158102
149,node,42,8192,170246
149,node,43,8192,163688
149,node,44,8192,158923
149,node,45,8192,162843
149,node,46,8192,158251
149,node,47,8192,168124
149,node,48,8192,179231
149,node,49,8192,161698
149,node,50,8192,160614
149,node,51,8192,161154
149,node,52,8192,160707
149,node,53,8192,161476
149,node,54,8192,170293
149,node,55,8192,161619
149,node,56,8192,160077
149,node,57,8192,157850
149,node,58,8192,158781
149,node,59,8192,158978
149,node,60,8192,163027
149,node,61,8192,170946
149,node,62,8192,158269
149,node,63,8192,161834
149,node,64,8192,164623
149,node,65,8192,162353
149,node,66,8192,162817
149,node,67,8192,162586
149,node,68,8192,162079
149,node,69,8192,162337
149,node,70,8192,165803
149,node,71,8192,168567
149,node,72,8192,180347
149,node,73,8192,159633
149,node,74,8192,161390
149,node,75,8192,162728
149,node,76,8192,161157
149,node,77,8192,161840
149,node,78,8192,162401
149,node,79,8192,167459
149,node,80,8192,161378
149,node,81,8192,163889
149,node,82,8192,162761
149,node,83,8192,159112
149,node,84,8192,158762
149,node,85,8192,164744
149,node,86,8192,157750
149,node,87,8192,158941
149,node,88,8192,157699
149,node,89,8192,159554
149,node,90,8192,157961
149,node,91,8192,165721
149,node,92,8192,160888
149,node,93,8192,160979
149,node,94,8192,157841
149,node,95,8192,159021
149,node,96,8192,157730
149,node,97,8192,164540
149,node,98,8192,157956
149,node,99,8192,158690
149,node,100,8192,157640
149,node,101,8192,160886
149,node,102,8192,160425
149,node,103,8192,177651
149,node,104,8192,159122
149,node,105,8192,159147
149,node,106,8192,158056
149,node,107,8192,159874
149,node,108,8192,159891
149,node,109,8192,163537
149,node,110,8192,161951
149,node,111,8192,162286
149,node,112,8192,159223
149,node,113,8192,159561
149,node,114,8192,157198
149,node,115,8192,159520
149,node,116,8192,175181
149,node,117,8192,161178
149,node,118,8192,160268
149,node,119,8192,159932
149,node,120,8192,158260
149,node,121,8192,31855188
149,node,122,8192,162871
149,node,123,8192,49839917
149,node,124,8192,162965
149,node,125,8192,158740
149,node,126,8192,165515
149,node,127,8192,159315
149,node,128,8192,159744
149,node,129,8192,159104
149,node,130,8192,159456
149,node,131,8192,161511
149,node,132,8192,176580
149,node,133,8192,160098
149,node,134,8192,160622
149,node,135,8192,162559
149,node,136,8192,163698
149,node,137,8192,162510
149,node,138,8192,166502
149,node,139,8192,158821
149,node,140,8192,161114
149,node,141,8192,159391
149,node,142,8192,160997
149,node,143,8192,160669
149,node,144,8192,180119
149,node,145,8192,158979
149,node,146,8192,160230
149,node,147,8192,158339
149,node,148,8192,159942
149,node,149,8192,158706
149,node,150,8192,164611
149,node,151,8192,159847
149,node,152,8192,160676
149,node,153,8192,159477
149,node,154,8192,159927
149,node,155,8192,159561
