run_id,mode,step,workload,elements,elapsed_ns,result,cpu
127,python-jit,0,hash_chain,65536,7979567,2601340f9235852a,-1
127,python-jit,0,dot,65536,2663306,40d00d876b11f984,-1
127,python-jit,1,hash_chain,65536,7859553,2601340f9235852a,-1
127,python-jit,1,dot,65536,2595396,40d00d876b11f984,-1
127,python-jit,2,hash_chain,65536,7822336,2601340f9235852a,-1
127,python-jit,2,dot,65536,2788411,40d00d876b11f984,-1
127,python-jit,3,hash_chain,65536,7976557,2601340f9235852a,-1
127,python-jit,3,dot,65536,2603412,40d00d876b11f984,-1
127,python-jit,4,hash_chain,65536,7991288,2601340f9235852a,-1
127,python-jit,4,dot,65536,2583374,40d00d876b11f984,-1
127,python-jit,5,hash_chain,65536,8530293,2601340f9235852a,-1
127,python-jit,5,dot,65536,3905166,40d00d876b11f984,-1
127,python-jit,6,hash_chain,65536,10116085,2601340f9235852a,-1
127,python-jit,6,dot,65536,2710039,40d00d876b11f984,-1
127,python-jit,7,hash_chain,65536,7794751,2601340f9235852a,-1
127,python-jit,7,dot,65536,2624912,40d00d876b11f984,-1
127,python-jit,8,hash_chain,65536,7777443,2601340f9235852a,-1
127,python-jit,8,dot,65536,2775803,40d00d876b11f984,-1
127,python-jit,9,hash_chain,65536,7856481,2601340f9235852a,-1
127,python-jit,9,dot,65536,2672123,40d00d876b11f984,-1
127,python-jit,10,hash_chain,65536,7884577,2601340f9235852a,-1
127,python-jit,10,dot,65536,2610471,40d00d876b11f984,-1
127,python-jit,11,hash_chain,65536,7871762,2601340f9235852a,-1
127,python-jit,11,dot,65536,2598866,40d00d876b11f984,-1
127,python-jit,12,hash_chain,65536,7918949,2601340f9235852a,-1
127,python-jit,12,dot,65536,2698713,40d00d876b11f984,-1
127,python-jit,13,hash_chain,65536,7823728,2601340f9235852a,-1
127,python-jit,13,dot,65536,2632742,40d00d876b11f984,-1
127,python-jit,14,hash_chain,65536,7888227,2601340f9235852a,-1
127,python-jit,14,dot,65536,2627898,40d00d876b11f984,-1
127,python-jit,15,hash_chain,65536,7792190,2601340f9235852a,-1
