run_id,mode,step,workload,elements,elapsed_ns,result,cpu
156,java,0,hash_chain,65536,1451838,2601340f9235852a,-1
156,java,0,dot,65536,4467631,40d00d876b11f984,-1
156,java,1,hash_chain,65536,146097,2601340f9235852a,-1
156,java,1,dot,65536,1883750,40d00d876b11f984,-1
156,java,2,hash_chain,65536,129076,2601340f9235852a,-1
156,java,2,dot,65536,1319496,40d00d876b11f984,-1
156,java,3,hash_chain,65536,124368,2601340f9235852a,-1
156,java,3,dot,65536,4364645,40d00d876b11f984,-1
156,java,4,hash_chain,65536,128369,2601340f9235852a,-1
156,java,4,dot,65536,1326300,40d00d876b11f984,-1
156,java,5,hash_chain,65536,125184,2601340f9235852a,-1
156,java,5,dot,65536,5857581,40d00d876b11f984,-1
156,java,6,hash_chain,65536,106001,2601340f9235852a,-1
156,java,6,dot,65536,53527,40d00d876b11f984,-1
156,java,7,hash_chain,65536,105333,2601340f9235852a,-1
156,java,7,dot,65536,60586,40d00d876b11f984,-1
156,java,8,hash_chain,65536,105266,2601340f9235852a,-1
156,java,8,dot,65536,52696,40d00d876b11f984,-1
156,java,9,hash_chain,65536,105230,2601340f9235852a,-1
156,java,9,dot,65536,52704,40d00d876b11f984,-1
156,java,10,hash_chain,65536,105229,2601340f9235852a,-1
156,java,10,dot,65536,52737,40d00d876b11f984,-1
156,java,11,hash_chain,65536,105207,2601340f9235852a,-1
156,java,11,dot,65536,52721,40d00d876b11f984,-1
156,java,12,hash_chain,65536,105206,2601340f9235852a,-1
156,java,12,dot,65536,52710,40d00d876b11f984,-1
156,java,13,hash_chain,65536,105211,2601340f9235852a,-1
156,java,13,dot,65536,52701,40d00d876b11f984,-1
156,java,14,hash_chain,65536,189578,2601340f9235852a,-1
156,java,14,dot,65536,52771,40d00d876b11f984,-1
156,java,15,hash_chain,65536,105196,2601340f9235852a,-1
156,java,15,dot,65536,52779,40d00d876b11f984,-1
156,java,16,hash_chain,65536,105178,2601340f9235852a,-1
156,java,16,dot,65536,52695,40d00d876b11f984,-1
156,java,17,hash_chain,65536,105202,2601340f9235852a,-1
156,java,17,dot,65536,52717,40d00d876b11f984,-1
156,java,18,hash_chain,65536,105214,2601340f9235852a,-1
156,java,18,dot,65536,52730,40d00d876b11f984,-1
156,java,19,hash_chain,65536,105183,2601340f9235852a,-1
156,java,19,dot,65536,56758,40d00d876b11f984,-1
156,java,20,hash_chain,65536,105193,2601340f9235852a,-1
156,java,20,dot,65536,52705,40d00d876b11f984,-1
156,java,21,hash_chain,65536,105219,2601340f9235852a,-1
156,java,21,dot,65536,52686,40d00d876b11f984,-1
156,java,22,hash_chain,65536,105211,2601340f9235852a,-1
156,java,22,dot,65536,52704,40d00d876b11f984,-1
156,java,23,hash_chain,65536,105195,2601340f9235852a,-1
156,java,23,dot,65536,52704,40d00d876b11f984,-1
156,java,24,hash_chain,65536,105207,2601340f9235852a,-1
156,java,24,dot,65536,52860,40d00d876b11f984,-1
156,java,25,hash_chain,65536,105206,2601340f9235852a,-1
156,java,25,dot,65536,52852,40d00d876b11f984,-1
156,java,26,hash_chain,65536,108980,2601340f9235852a,-1
156,java,26,dot,65536,53265,40d00d876b11f984,-1
156,java,27,hash_chain,65536,105219,2601340f9235852a,-1
156,java,27,dot,65536,52694,40d00d876b11f984,-1
156,java,28,hash_chain,65536,105212,2601340f9235852a,-1
156,java,28,dot,65536,52708,40d00d876b11f984,-1
156,java,29,hash_chain,65536,105184,2601340f9235852a,-1
156,java,29,dot,65536,52708,40d00d876b11f984,-1
156,java,30,hash_chain,65536,105179,2601340f9235852a,-1
156,java,30,dot,65536,52871,40d00d876b11f984,-1
156,java,31,hash_chain,65536,105210,2601340f9235852a,-1
156,java,31,dot,65536,52981,40d00d876b11f984,-1
156,java,32,hash_chain,65536,108010,2601340f9235852a,-1
156,java,32,dot,65536,52925,40d00d876b11f984,-1
156,java,33,hash_chain,65536,105487,2601340f9235852a,-1
156,java,33,dot,65536,52698,40d00d876b11f984,-1
156,java,34,hash_chain,65536,105279,2601340f9235852a,-1
156,java,34,dot,65536,53078,40d00d876b11f984,-1
156,java,35,hash_chain,65536,105617,2601340f9235852a,-1
156,java,35,dot,65536,53317,40d00d876b11f984,-1
156,java,36,hash_chain,65536,105188,2601340f9235852a,-1
156,java,36,dot,65536,52698,40d00d876b11f984,-1
156,java,37,hash_chain,65536,105183,2601340f9235852a,-1
156,java,37,dot,65536,53321,40d00d876b11f984,-1
156,java,38,hash_chain,65536,109311,2601340f9235852a,-1
156,java,38,dot,65536,56235,40d00d876b11f984,-1
156,java,39,hash_chain,65536,105193,2601340f9235852a,-1
156,java,39,dot,65536,52711,40d00d876b11f984,-1
156,java,40,hash_chain,65536,105199,2601340f9235852a,-1
156,java,40,dot,65536,52685,40d00d876b11f984,-1
156,java,41,hash_chain,65536,105215,2601340f9235852a,-1
156,java,41,dot,65536,85268,40d00d876b11f984,-1
156,java,42,hash_chain,65536,105377,2601340f9235852a,-1
156,java,42,dot,65536,52772,40d00d876b11f984,-1
156,java,43,hash_chain,65536,105231,2601340f9235852a,-1
156,java,43,dot,65536,52699,40d00d876b11f984,-1
156,java,44,hash_chain,65536,109303,2601340f9235852a,-1
156,java,44,dot,65536,56043,40d00d876b11f984,-1
156,java,45,hash_chain,65536,105218,2601340f9235852a,-1
156,java,45,dot,65536,52729,40d00d876b11f984,-1
156,java,46,hash_chain,65536,105200,2601340f9235852a,-1
156,java,46,dot,65536,52705,40d00d876b11f984,-1
156,java,47,hash_chain,65536,105658,2601340f9235852a,-1
156,java,47,dot,65536,53323,40d00d876b11f984,-1
156,java,48,hash_chain,65536,105911,2601340f9235852a,-1
156,java,48,dot,65536,53068,40d00d876b11f984,-1
156,java,49,hash_chain,65536,105397,2601340f9235852a,-1
156,java,49,dot,65536,53038,40d00d876b11f984,-1
156,java,50,hash_chain,65536,105211,2601340f9235852a,-1
156,java,50,dot,65536,52767,40d00d876b11f984,-1
156,java,51,hash_chain,65536,108817,2601340f9235852a,-1
156,java,51,dot,65536,53085,40d00d876b11f984,-1
156,java,52,hash_chain,65536,105300,2601340f9235852a,-1
156,java,52,dot,65536,52699,40d00d876b11f984,-1
156,java,53,hash_chain,65536,105207,2601340f9235852a,-1
156,java,53,dot,65536,52702,40d00d876b11f984,-1
156,java,54,hash_chain,65536,105215,2601340f9235852a,-1
156,java,54,dot,65536,52695,40d00d876b11f984,-1
156,java,55,hash_chain,65536,105198,2601340f9235852a,-1
156,java,55,dot,65536,52694,40d00d876b11f984,-1
156,java,56,hash_chain,65536,105190,2601340f9235852a,-1
156,java,56,dot,65536,52694,40d00d876b11f984,-1
156,java,57,hash_chain,65536,107895,2601340f9235852a,-1
156,java,57,dot,65536,52680,40d00d876b11f984,-1
156,java,58,hash_chain,65536,105508,2601340f9235852a,-1
156,java,58,dot,65536,52703,40d00d876b11f984,-1
156,java,59,hash_chain,65536,105196,2601340f9235852a,-1
156,java,59,dot,65536,52710,40d00d876b11f984,-1
156,java,60,hash_chain,65536,105201,2601340f9235852a,-1
156,java,60,dot,65536,52877,40d00d876b11f984,-1
156,java,61,hash_chain,65536,105213,2601340f9235852a,-1
156,java,61,dot,65536,52704,40d00d876b11f984,-1
156,java,62,hash_chain,65536,105180,2601340f9235852a,-1
156,java,62,dot,65536,53100,40d00d876b11f984,-1
156,java,63,hash_chain,65536,105302,2601340f9235852a,-1
156,java,63,dot,65536,64985,40d00d876b11f984,-1
156,java,64,hash_chain,65536,105551,2601340f9235852a,-1
156,java,64,dot,65536,52749,40d00d876b11f984,-1
156,java,65,hash_chain,65536,105184,2601340f9235852a,-1
156,java,65,dot,65536,52701,40d00d876b11f984,-1
156,java,66,hash_chain,65536,105211,2601340f9235852a,-1
156,java,66,dot,65536,52681,40d00d876b11f984,-1
156,java,67,hash_chain,65536,105202,2601340f9235852a,-1
156,java,67,dot,65536,52704,40d00d876b11f984,-1
156,java,68,hash_chain,65536,105291,2601340f9235852a,-1
156,java,68,dot,65536,53062,40d00d876b11f984,-1
156,java,69,hash_chain,65536,105308,2601340f9235852a,-1
156,java,69,dot,65536,52838,40d00d876b11f984,-1
156,java,70,hash_chain,65536,108080,2601340f9235852a,-1
156,java,70,dot,65536,52719,40d00d876b11f984,-1
156,java,71,hash_chain,65536,105188,2601340f9235852a,-1
156,java,71,dot,65536,52707,40d00d876b11f984,-1
156,java,72,hash_chain,65536,105235,2601340f9235852a,-1
156,java,72,dot,65536,52909,40d00d876b11f984,-1
156,java,73,hash_chain,65536,105334,2601340f9235852a,-1
156,java,73,dot,65536,52706,40d00d876b11f984,-1
156,java,74,hash_chain,65536,105214,2601340f9235852a,-1
156,java,74,dot,65536,52697,40d00d876b11f984,-1
156,java,75,hash_chain,65536,105200,2601340f9235852a,-1
156,java,75,dot,65536,52712,40d00d876b11f984,-1
156,java,76,hash_chain,65536,108047,2601340f9235852a,-1
156,java,76,dot,65536,52688,40d00d876b11f984,-1
156,java,77,hash_chain,65536,105217,2601340f9235852a,-1
156,java,77,dot,65536,52773,40d00d876b11f984,-1
156,java,78,hash_chain,65536,105183,2601340f9235852a,-1
156,java,78,dot,65536,52711,40d00d876b11f984,-1
156,java,79,hash_chain,65536,105189,2601340f9235852a,-1
156,java,79,dot,65536,52696,40d00d876b11f984,-1
156,java,80,hash_chain,65536,105234,2601340f9235852a,-1
156,java,80,dot,65536,52682,40d00d876b11f984,-1
156,java,81,hash_chain,65536,105233,2601340f9235852a,-1
156,java,81,dot,65536,52701,40d00d876b11f984,-1
156,java,82,hash_chain,65536,107720,2601340f9235852a,-1
156,java,82,dot,65536,52711,40d00d876b11f984,-1
156,java,83,hash_chain,65536,105212,2601340f9235852a,-1
156,java,83,dot,65536,53004,40d00d876b11f984,-1
