run_id,mode,runtime,total_ns,operations,checksum,gc_count,gc_pause_ns,peak_rss_kib,cpus_allowed
29,java-serial,java 17.0.20+8-1-26.04-Ubuntu Copy+MarkSweepCompact,422791618,8388608,56075093016576,6,356000000,294868,11
