run_id,mode,batch,operations,elapsed_ns
1,python-gc,0,8192,1546725
1,python-gc,1,8192,1499346
1,python-gc,2,8192,1468636
1,python-gc,3,8192,1692286
1,python-gc,4,8192,1448440
1,python-gc,5,8192,1464620
1,python-gc,6,8192,1458797
1,python-gc,7,8192,1473535
1,python-gc,8,8192,1485066
1,python-gc,9,8192,1476182
1,python-gc,10,8192,1462459
1,python-gc,11,8192,1449765
1,python-gc,12,8192,1471357
1,python-gc,13,8192,1485818
1,python-gc,14,8192,1440858
1,python-gc,15,8192,1447686
1,python-gc,16,8192,1531130
1,python-gc,17,8192,1470001
1,python-gc,18,8192,1454272
1,python-gc,19,8192,1548114
1,python-gc,20,8192,1576563
1,python-gc,21,8192,1452559
1,python-gc,22,8192,1448716
1,python-gc,23,8192,1459669
1,python-gc,24,8192,1552664
1,python-gc,25,8192,1449210
1,python-gc,26,8192,1470724
1,python-gc,27,8192,1469387
1,python-gc,28,8192,1438430
1,python-gc,29,8192,1470805
1,python-gc,30,8192,1485142
1,python-gc,31,8192,1468202
1,python-gc,32,8192,1445536
1,python-gc,33,8192,1555052
1,python-gc,34,8192,1532638
1,python-gc,35,8192,1567349
1,python-gc,36,8192,1523333
1,python-gc,37,8192,1621493
1,python-gc,38,8192,1594244
1,python-gc,39,8192,1454995
1,python-gc,40,8192,1531423
1,python-gc,41,8192,1545319
1,python-gc,42,8192,1454164
1,python-gc,43,8192,1539340
1,python-gc,44,8192,1577075
1,python-gc,45,8192,1522558
1,python-gc,46,8192,1464308
1,python-gc,47,8192,1450510
1,python-gc,48,8192,1487383
1,python-gc,49,8192,1497128
1,python-gc,50,8192,1443718
1,python-gc,51,8192,1437884
1,python-gc,52,8192,1464197
1,python-gc,53,8192,1451113
1,python-gc,54,8192,1460791
1,python-gc,55,8192,1449496
1,python-gc,56,8192,1447904
1,python-gc,57,8192,1506579
1,python-gc,58,8192,1457442
1,python-gc,59,8192,1570383
1,python-gc,60,8192,1566361
1,python-gc,61,8192,1498793
1,python-gc,62,8192,1475037
1,python-gc,63,8192,1542040
1,python-gc,64,8192,1487914
1,python-gc,65,8192,1555192
1,python-gc,66,8192,1500707
1,python-gc,67,8192,1477613
1,python-gc,68,8192,1524682
1,python-gc,69,8192,1504275
1,python-gc,70,8192,1521260
1,python-gc,71,8192,1470795
1,python-gc,72,8192,1487336
1,python-gc,73,8192,1486110
1,python-gc,74,8192,1460441
1,python-gc,75,8192,1486873
1,python-gc,76,8192,1462616
1,python-gc,77,8192,1498199
1,python-gc,78,8192,1483597
1,python-gc,79,8192,1470709
1,python-gc,80,8192,1490817
1,python-gc,81,8192,1504774
1,python-gc,82,8192,1441128
1,python-gc,83,8192,1488753
1,python-gc,84,8192,1475568
1,python-gc,85,8192,1623313
1,python-gc,86,8192,1499554
1,python-gc,87,8192,1441688
1,python-gc,88,8192,1461215
1,python-gc,89,8192,1509287
1,python-gc,90,8192,1514569
1,python-gc,91,8192,1481514
1,python-gc,92,8192,1453242
1,python-gc,93,8192,1463361
1,python-gc,94,8192,1447483
1,python-gc,95,8192,1456622
1,python-gc,96,8192,1481418
1,python-gc,97,8192,1455321
1,python-gc,98,8192,1452671
1,python-gc,99,8192,1451034
1,python-gc,100,8192,1489930
1,python-gc,101,8192,1454620
1,python-gc,102,8192,1458448
1,python-gc,103,8192,1467620
1,python-gc,104,8192,1485628
1,python-gc,105,8192,1564252
1,python-gc,106,8192,1473652
1,python-gc,107,8192,1461592
1,python-gc,108,8192,1457660
1,python-gc,109,8192,1563909
1,python-gc,110,8192,1470329
1,python-gc,111,8192,1452993
1,python-gc,112,8192,1456094
1,python-gc,113,8192,1442233
1,python-gc,114,8192,1484468
1,python-gc,115,8192,1512929
1,python-gc,116,8192,1502462
1,python-gc,117,8192,1458739
1,python-gc,118,8192,1984271
1,python-gc,119,8192,1487653
1,python-gc,120,8192,1440755
1,python-gc,121,8192,1561759
1,python-gc,122,8192,1445553
1,python-gc,123,8192,1544686
1,python-gc,124,8192,1440265
1,python-gc,125,8192,1708004
1,python-gc,126,8192,1456794
1,python-gc,127,8192,1456772
1,python-gc,128,8192,1457546
1,python-gc,129,8192,1484549
1,python-gc,130,8192,1538257
1,python-gc,131,8192,1476114
1,python-gc,132,8192,1565126
1,python-gc,133,8192,1462650
1,python-gc,134,8192,1447753
1,python-gc,135,8192,1576470
1,python-gc,136,8192,1455316
1,python-gc,137,8192,1499819
1,python-gc,138,8192,1477697
1,python-gc,139,8192,1464526
1,python-gc,140,8192,1452625
1,python-gc,141,8192,1467728
1,python-gc,142,8192,1475986
1,python-gc,143,8192,1480892
1,python-gc,144,8192,1437785
1,python-gc,145,8192,1437407
1,python-gc,146,8192,1438401
1,python-gc,147,8192,1447452
1,python-gc,148,8192,1439033
1,python-gc,149,8192,1470782
1,python-gc,150,8192,1469702
1,python-gc,151,8192,1469314
1,python-gc,152,8192,1450669
1,python-gc,153,8192,1433825
1,python-gc,154,8192,1442412
1,python-gc,155,8192,1457966
1,python-gc,156,8192,1473792
1,python-gc,157,8192,1586987
1,python-gc,158,8192,1441750
1,python-gc,159,8192,1459224
1,python-gc,160,8192,1447790
1,python-gc,161,8192,1448793
1,python-gc,162,8192,1459821
1,python-gc,163,8192,1448596
1,python-gc,164,8192,1452239
1,python-gc,165,8192,1453641
1,python-gc,166,8192,1511481
1,python-gc,167,8192,1585368
1,python-gc,168,8192,1715376
1,python-gc,169,8192,1479957
1,python-gc,170,8192,1489100
1,python-gc,171,8192,1482725
1,python-gc,172,8192,1526363
1,python-gc,173,8192,1479287
1,python-gc,174,8192,1571815
1,python-gc,175,8192,1586047
1,python-gc,176,8192,1483557
1,python-gc,177,8192,1476628
1,python-gc,178,8192,1462489
1,python-gc,179,8192,1440991
1,python-gc,180,8192,1449284
1,python-gc,181,8192,1503256
1,python-gc,182,8192,1504638
1,python-gc,183,8192,1456749
1,python-gc,184,8192,1449520
1,python-gc,185,8192,1466278
1,python-gc,186,8192,1447533
1,python-gc,187,8192,1455385
1,python-gc,188,8192,1445917
1,python-gc,189,8192,1431807
1,python-gc,190,8192,1443655
