run_id,mode,runtime,total_ns,operations,checksum,gc_count,gc_pause_ns,peak_rss_kib,cpus_allowed
24,java-serial,java 17.0.20+8-1-26.04-Ubuntu Copy+MarkSweepCompact,403637843,8388608,56075093016576,6,335000000,294868,11
