run_id,mode,runtime,total_ns,operations,checksum,gc_count,gc_pause_ns,peak_rss_kib,cpus_allowed
95,java-serial,java 17.0.20+8-1-26.04-Ubuntu Copy+MarkSweepCompact,418205754,8388608,56075093016576,6,351000000,293812,11
