run_id,core,seed,sample,round,phase,position,label,param,ops,units_per_op,elapsed_ns,deferred_ns,result,expected,resident_before,resident_after,file_pages,read_syscalls,write_syscalls,read_bytes,write_bytes,cancelled_write_bytes,device_reads,device_read_sectors,device_writes,device_write_sectors,device_flushes,journal_commits,deferred_device_writes,deferred_device_write_sectors,deferred_device_flushes,deferred_journal_commits,voluntary_switches,involuntary_switches,cpu_before,cpu_after
1,P,20260921,43,1,measure,20,append_fsync,4,64,4,451153719,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,192,5264,64,64,0,0,0,0,128,0,11,11
1,P,20260921,44,1,measure,21,rand_read_direct_double,0,256,2,28043081,0,512,512,256,256,65536,514,0,2097152,0,0,512,4096,0,0,0,0,0,0,0,0,512,0,11,11
1,P,20260921,45,1,measure,22,rand_read_direct,0,256,1,13967808,0,256,256,256,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
1,P,20260921,46,2,measure,0,overwrite_fsync,1,256,1,1801060718,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,768,8432,256,256,0,0,0,0,512,0,11,11
1,P,20260921,47,2,measure,1,rand_read_cold,0,256,1,15166803,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
1,P,20260921,48,2,measure,2,rand_read_direct,0,256,1,14119348,0,256,256,256,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
1,P,20260921,49,2,measure,3,append_fsync,256,1,256,8077894,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,10,2088,1,1,0,0,0,0,2,0,11,11
1,P,20260921,50,2,measure,4,seq_read_direct,0,2048,32,181060761,0,65536,65536,256,256,65536,2050,0,268435456,0,0,2048,524288,0,0,0,0,0,0,0,0,2048,0,11,11
1,P,20260921,51,2,measure,5,append_fdatasync,1,256,1,1786056265,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,768,14840,256,256,0,0,0,0,512,0,11,11
1,P,20260921,52,2,measure,6,append_fsync,4,64,4,436519175,0,256,256,0,0,65536,2,256,0,1048576,0,1,8,204,6576,64,64,0,0,0,0,128,0,11,11
1,P,20260921,53,2,measure,7,append_fsync,16,16,16,111424683,0,256,256,0,0,65536,2,256,4096,1048576,0,1,8,48,2840,16,16,0,0,0,0,33,0,11,11
1,P,20260921,54,2,measure,8,overwrite_fdatasync_bis,1,256,1,526981147,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,512,1,11,11
1,P,20260921,55,2,measure,9,rand_read_warm,0,256,1,386924,0,256,256,65536,65536,65536,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
1,P,20260921,56,2,measure,10,append_fsync,1,256,1,1775834902,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,1062,31008,256,256,0,0,0,0,512,0,11,11
1,P,20260921,57,2,measure,11,seq_read_warm,0,2048,32,55665934,0,65536,65536,65536,65536,65536,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,11
1,P,20260921,58,2,measure,12,overwrite_fdatasync,1,256,1,538368266,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,512,2048,256,0,0,0,0,0,510,1,11,11
1,P,20260921,59,2,measure,13,append_fsync,64,4,64,30601317,0,256,256,0,0,65536,2,256,8192,1048576,0,2,16,16,2208,4,4,0,0,0,0,14,0,11,11
1,P,20260921,60,2,measure,14,overwrite_odsync_folio,1,256,1,546079160,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,512,2048,256,0,0,0,0,0,512,0,11,11
1,P,20260921,61,2,measure,15,append_buffered,0,256,1,1091683,6811042,256,256,0,0,65536,2,256,0,1048576,0,0,0,0,0,0,0,10,2088,1,1,0,0,11,11
1,P,20260921,62,2,measure,16,seq_read_cold,0,2048,32,104586569,0,65536,65536,0,65536,65536,2050,0,268435456,0,0,2048,524288,14,208,4,2,0,0,0,0,226,3,11,11
1,P,20260921,63,2,measure,17,rand_read_cold_bis,0,256,1,14368961,0,256,256,0,256,65536,258,0,1048576,0,0,256,2048,0,0,0,0,0,0,0,0,256,0,11,11
1,P,20260921,64,2,measure,18,overwrite_fdatasync_folio,1,256,1,554139947,0,256,256,0,0,65536,2,256,0,268435456,0,0,0,512,2048,256,0,0,0,0,0,510,2,11,11
1,P,20260921,65,2,measure,19,rand_read_direct_double,0,256,2,28040073,0,512,512,256,256,65536,514,0,2097152,0,0,512,4096,0,0,0,0,0,0,0,0,512,0,11,11
1,P,20260921,66,2,measure,20,overwrite_odsync,1,256,1,493278014,0,256,256,0,0,65536,2,256,0,1048576,0,0,0,515,2112,256,0,0,0,0,0,511,2,11,11
1,P,20260921,67,2,measure,21,tmpfs_append_fsync,1,256,1,608552,0,256,256,0,0,65536,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
1,P,20260921,68,2,measure,22,overwrite_fdatasync_double,1,256,2,1061601686,0,512,512,0,0,65536,2,512,0,2097152,0,0,0,1024,4096,512,0,0,0,0,0,1022,3,11,11
