run_id,build,seed,sample,round,phase,position,workload,variant,elements,passes,elapsed_ns,result,gc_delta,cpu_before,cpu_after
3,python,20260922,0,0,warmup,0,hash_chain,idiomatic,1048576,1,129909882,60edcbcfce416d11,0,11,11
3,python,20260922,1,0,warmup,1,hash_chain,control_double,1048576,2,288080190,cafe17741c251268,0,11,11
3,python,20260922,2,0,warmup,2,hash_chain,control_bis,1048576,1,147113054,60edcbcfce416d11,0,11,11
3,python,20260922,3,0,warmup,3,dot,idiomatic,1048576,1,13573067,410ff74524ad25b4,0,11,11
3,python,20260922,4,0,warmup,4,count,numpy,4194304,1,12343054,575011b204ab0ef9,0,11,11
3,python,20260922,5,0,warmup,5,dot,control,1048576,1,49217060,410ff74524ad2567,0,11,11
3,python,20260922,6,0,warmup,6,count,idiomatic_bis,4194304,1,546842934,575011b204ab0ef9,0,11,11
3,python,20260922,7,0,warmup,7,dot,numpy,1048576,1,1416813,410ff74524ad259c,0,11,11
3,python,20260922,8,0,warmup,8,hash_chain,control,1048576,1,137529145,60edcbcfce416d11,0,11,11
3,python,20260922,9,0,warmup,9,count,control,4194304,1,1322589576,575011b204ab0ef9,0,11,11
3,python,20260922,10,0,warmup,10,count,idiomatic,4194304,1,558265539,575011b204ab0ef9,0,11,11
3,python,20260922,11,1,measure,0,count,idiomatic,4194304,1,554999601,575011b204ab0ef9,0,11,11
3,python,20260922,12,1,measure,1,dot,control,1048576,1,46151376,410ff74524ad2567,0,11,11
3,python,20260922,13,1,measure,2,dot,numpy,1048576,1,854114,410ff74524ad259c,0,11,11
3,python,20260922,14,1,measure,3,hash_chain,idiomatic,1048576,1,125504165,60edcbcfce416d11,0,11,11
3,python,20260922,15,1,measure,4,hash_chain,control_double,1048576,2,279846055,cafe17741c251268,0,11,11
3,python,20260922,16,1,measure,5,count,idiomatic_bis,4194304,1,525974931,575011b204ab0ef9,0,11,11
3,python,20260922,17,1,measure,6,count,control,4194304,1,1262126206,575011b204ab0ef9,0,11,11
3,python,20260922,18,1,measure,7,hash_chain,control_bis,1048576,1,137333104,60edcbcfce416d11,0,11,11
3,python,20260922,19,1,measure,8,dot,idiomatic,1048576,1,12698415,410ff74524ad25b4,0,11,11
3,python,20260922,20,1,measure,9,hash_chain,control,1048576,1,139835782,60edcbcfce416d11,0,11,11
3,python,20260922,21,1,measure,10,count,numpy,4194304,1,11344090,575011b204ab0ef9,0,11,11
3,python,20260922,22,2,measure,0,hash_chain,control_double,1048576,2,275909399,cafe17741c251268,0,11,11
3,python,20260922,23,2,measure,1,count,idiomatic_bis,4194304,1,508397429,575011b204ab0ef9,0,11,11
3,python,20260922,24,2,measure,2,count,numpy,4194304,1,11774048,575011b204ab0ef9,0,11,11
3,python,20260922,25,2,measure,3,count,control,4194304,1,1335504228,575011b204ab0ef9,0,11,11
3,python,20260922,26,2,measure,4,hash_chain,control_bis,1048576,1,138451571,60edcbcfce416d11,0,11,11
3,python,20260922,27,2,measure,5,dot,idiomatic,1048576,1,12698214,410ff74524ad25b4,0,11,11
3,python,20260922,28,2,measure,6,dot,numpy,1048576,1,1090888,410ff74524ad259c,0,11,11
3,python,20260922,29,2,measure,7,hash_chain,idiomatic,1048576,1,121807462,60edcbcfce416d11,0,11,11
3,python,20260922,30,2,measure,8,count,idiomatic,4194304,1,537964729,575011b204ab0ef9,0,11,11
3,python,20260922,31,2,measure,9,dot,control,1048576,1,45786273,410ff74524ad2567,0,11,11
3,python,20260922,32,2,measure,10,hash_chain,control,1048576,1,136925995,60edcbcfce416d11,0,11,11
