run_id,mode,batch,operations,elapsed_ns
2,node,0,8192,1815088
2,node,1,8192,719348
2,node,2,8192,361855
2,node,3,8192,363170
2,node,4,8192,1004173
2,node,5,8192,391017
2,node,6,8192,359008
2,node,7,8192,445561
2,node,8,8192,392992
2,node,9,8192,924534
2,node,10,8192,361489
2,node,11,8192,1019438
2,node,12,8192,365082
2,node,13,8192,396463
2,node,14,8192,305758
2,node,15,8192,335987
2,node,16,8192,303370
2,node,17,8192,319819
2,node,18,8192,313719
2,node,19,8192,340243
2,node,20,8192,302508
2,node,21,8192,350485
2,node,22,8192,303991
2,node,23,8192,320973
2,node,24,8192,319881
2,node,25,8192,315931
2,node,26,8192,302556
2,node,27,8192,345387
2,node,28,8192,305706
2,node,29,8192,328072
2,node,30,8192,851188
2,node,31,8192,326303
2,node,32,8192,317812
2,node,33,8192,316055
2,node,34,8192,342461
2,node,35,8192,389100
2,node,36,8192,304991
2,node,37,8192,347608
2,node,38,8192,318702
2,node,39,8192,314868
2,node,40,8192,303413
2,node,41,8192,333031
2,node,42,8192,302887
2,node,43,8192,322477
2,node,44,8192,313487
2,node,45,8192,329875
2,node,46,8192,315542
2,node,47,8192,332529
2,node,48,8192,306210
2,node,49,8192,317039
2,node,50,8192,684247
2,node,51,8192,326600
2,node,52,8192,314792
2,node,53,8192,321383
2,node,54,8192,305185
2,node,55,8192,342800
2,node,56,8192,304913
2,node,57,8192,328079
2,node,58,8192,315496
2,node,59,8192,325854
2,node,60,8192,304309
2,node,61,8192,328418
2,node,62,8192,306939
2,node,63,8192,331754
2,node,64,8192,304579
2,node,65,8192,325195
2,node,66,8192,315900
2,node,67,8192,317905
2,node,68,8192,310281
2,node,69,8192,314879
2,node,70,8192,304905
2,node,71,8192,591662
2,node,72,8192,310539
2,node,73,8192,320127
2,node,74,8192,304943
2,node,75,8192,323602
2,node,76,8192,322381
2,node,77,8192,323964
2,node,78,8192,306171
2,node,79,8192,317875
2,node,80,8192,309707
2,node,81,8192,316982
2,node,82,8192,315520
2,node,83,8192,324952
2,node,84,8192,313068
2,node,85,8192,319218
2,node,86,8192,309327
2,node,87,8192,319083
2,node,88,8192,328511
2,node,89,8192,348634
2,node,90,8192,303251
2,node,91,8192,602015
2,node,92,8192,305995
2,node,93,8192,323062
2,node,94,8192,312650
2,node,95,8192,336515
2,node,96,8192,303607
2,node,97,8192,324940
2,node,98,8192,315446
2,node,99,8192,325394
2,node,100,8192,311583
2,node,101,8192,331482
2,node,102,8192,308915
2,node,103,8192,352097
2,node,104,8192,308066
2,node,105,8192,318842
2,node,106,8192,315712
2,node,107,8192,332718
2,node,108,8192,305299
2,node,109,8192,327358
2,node,110,8192,310060
2,node,111,8192,332531
2,node,112,8192,588766
2,node,113,8192,330336
2,node,114,8192,306406
2,node,115,8192,329028
2,node,116,8192,306345
2,node,117,8192,342804
2,node,118,8192,320214
2,node,119,8192,339310
2,node,120,8192,311961
2,node,121,8192,330201
2,node,122,8192,314684
2,node,123,8192,328762
2,node,124,8192,308387
2,node,125,8192,332213
2,node,126,8192,314499
2,node,127,8192,327022
2,node,128,8192,325824
2,node,129,8192,335420
2,node,130,8192,308575
2,node,131,8192,350377
2,node,132,8192,561879
2,node,133,8192,333869
2,node,134,8192,300303
2,node,135,8192,312035
2,node,136,8192,321733
2,node,137,8192,324901
2,node,138,8192,311051
2,node,139,8192,327360
2,node,140,8192,308639
2,node,141,8192,331170
2,node,142,8192,333365
2,node,143,8192,336224
2,node,144,8192,305463
2,node,145,8192,326090
2,node,146,8192,324517
2,node,147,8192,321747
2,node,148,8192,306502
2,node,149,8192,346189
2,node,150,8192,318200
2,node,151,8192,328357
2,node,152,8192,315603
2,node,153,8192,597950
2,node,154,8192,324761
2,node,155,8192,316868
2,node,156,8192,306715
2,node,157,8192,327046
2,node,158,8192,311321
2,node,159,8192,316988
2,node,160,8192,313645
2,node,161,8192,334542
2,node,162,8192,328163
2,node,163,8192,367313
2,node,164,8192,308847
2,node,165,8192,316014
2,node,166,8192,314410
2,node,167,8192,325443
2,node,168,8192,304266
2,node,169,8192,338279
2,node,170,8192,304674
2,node,171,8192,323616
2,node,172,8192,304478
2,node,173,8192,630136
2,node,174,8192,306539
2,node,175,8192,314941
2,node,176,8192,302643
2,node,177,8192,320979
2,node,178,8192,310991
2,node,179,8192,443221
2,node,180,8192,312428
2,node,181,8192,322884
2,node,182,8192,307078
2,node,183,8192,334711
2,node,184,8192,312296
2,node,185,8192,320507
2,node,186,8192,313162
2,node,187,8192,350262
2,node,188,8192,305889
2,node,189,8192,319554
2,node,190,8192,310740
2,node,191,8192,323183
2,node,192,8192,302383
2,node,193,8192,640078
2,node,194,8192,577098
2,node,195,8192,319300
2,node,196,8192,304012
2,node,197,8192,316135
2,node,198,8192,312795
2,node,199,8192,317512
2,node,200,8192,304916
2,node,201,8192,347428
2,node,202,8192,302912
2,node,203,8192,320974
2,node,204,8192,305895
2,node,205,8192,335390
2,node,206,8192,318239
2,node,207,8192,324292
2,node,208,8192,313599
2,node,209,8192,316885
2,node,210,8192,307620
2,node,211,8192,332431
2,node,212,8192,303747
2,node,213,8192,328888
2,node,214,8192,590709
2,node,215,8192,316377
2,node,216,8192,316268
2,node,217,8192,312726
2,node,218,8192,302718
2,node,219,8192,324874
2,node,220,8192,316839
2,node,221,8192,314269
2,node,222,8192,309536
2,node,223,8192,316470
2,node,224,8192,299835
2,node,225,8192,348312
2,node,226,8192,319655
2,node,227,8192,329289
2,node,228,8192,303672
2,node,229,8192,328169
2,node,230,8192,303414
2,node,231,8192,343273
2,node,232,8192,310710
2,node,233,8192,316736
2,node,234,8192,303295
2,node,235,8192,600997
2,node,236,8192,301096
2,node,237,8192,315132
2,node,238,8192,301516
2,node,239,8192,319593
2,node,240,8192,313629
2,node,241,8192,327773
2,node,242,8192,306561
2,node,243,8192,321773
2,node,244,8192,305278
2,node,245,8192,322247
2,node,246,8192,320390
2,node,247,8192,330799
2,node,248,8192,303886
2,node,249,8192,318983
2,node,250,8192,324818
2,node,251,8192,320036
2,node,252,8192,304662
2,node,253,8192,345622
2,node,254,8192,308519
2,node,255,8192,585899
