run_id,mode,batch,operations,elapsed_ns
10,python-gc,0,8192,1491951
10,python-gc,1,8192,1464342
10,python-gc,2,8192,1518177
10,python-gc,3,8192,1454476
10,python-gc,4,8192,1443761
10,python-gc,5,8192,1485040
10,python-gc,6,8192,1468637
10,python-gc,7,8192,1464088
10,python-gc,8,8192,1442158
10,python-gc,9,8192,1449491
10,python-gc,10,8192,1540674
10,python-gc,11,8192,1544629
10,python-gc,12,8192,1572733
10,python-gc,13,8192,1457275
10,python-gc,14,8192,1460353
10,python-gc,15,8192,1553975
10,python-gc,16,8192,1508445
10,python-gc,17,8192,1511117
10,python-gc,18,8192,1459789
10,python-gc,19,8192,1462804
10,python-gc,20,8192,1508761
10,python-gc,21,8192,1530109
10,python-gc,22,8192,1471138
10,python-gc,23,8192,1469817
10,python-gc,24,8192,1559872
10,python-gc,25,8192,1488094
10,python-gc,26,8192,1478489
10,python-gc,27,8192,1449030
10,python-gc,28,8192,1484986
10,python-gc,29,8192,1549279
10,python-gc,30,8192,1612099
10,python-gc,31,8192,1513744
10,python-gc,32,8192,1578273
10,python-gc,33,8192,1507309
10,python-gc,34,8192,1465606
10,python-gc,35,8192,1481277
10,python-gc,36,8192,1516594
10,python-gc,37,8192,1443471
10,python-gc,38,8192,1474935
10,python-gc,39,8192,1455069
10,python-gc,40,8192,1472042
10,python-gc,41,8192,1475157
10,python-gc,42,8192,1467640
10,python-gc,43,8192,1460174
10,python-gc,44,8192,1570172
10,python-gc,45,8192,1456962
10,python-gc,46,8192,1468916
10,python-gc,47,8192,1456369
10,python-gc,48,8192,1694714
10,python-gc,49,8192,1484394
10,python-gc,50,8192,1497085
10,python-gc,51,8192,1463163
10,python-gc,52,8192,1491993
10,python-gc,53,8192,1509505
10,python-gc,54,8192,1556066
10,python-gc,55,8192,1454832
10,python-gc,56,8192,1456944
10,python-gc,57,8192,1509433
10,python-gc,58,8192,1550943
10,python-gc,59,8192,1652201
10,python-gc,60,8192,1458291
10,python-gc,61,8192,1443931
10,python-gc,62,8192,1459203
10,python-gc,63,8192,1459648
10,python-gc,64,8192,1507274
10,python-gc,65,8192,1533725
10,python-gc,66,8192,1466827
10,python-gc,67,8192,1448732
10,python-gc,68,8192,1456453
10,python-gc,69,8192,1446298
10,python-gc,70,8192,1478557
10,python-gc,71,8192,1453690
10,python-gc,72,8192,1567527
10,python-gc,73,8192,1462147
10,python-gc,74,8192,1471785
10,python-gc,75,8192,1601572
10,python-gc,76,8192,1579313
10,python-gc,77,8192,1500291
10,python-gc,78,8192,1490254
10,python-gc,79,8192,1448969
10,python-gc,80,8192,1447729
10,python-gc,81,8192,1444585
10,python-gc,82,8192,1453533
10,python-gc,83,8192,1462838
10,python-gc,84,8192,1491665
10,python-gc,85,8192,1559660
10,python-gc,86,8192,1509342
10,python-gc,87,8192,1453017
10,python-gc,88,8192,1445738
10,python-gc,89,8192,1473874
10,python-gc,90,8192,1451979
10,python-gc,91,8192,1603413
10,python-gc,92,8192,1474963
10,python-gc,93,8192,1585380
10,python-gc,94,8192,1479097
10,python-gc,95,8192,1489934
10,python-gc,96,8192,1449471
10,python-gc,97,8192,1474070
10,python-gc,98,8192,1462394
10,python-gc,99,8192,1532741
10,python-gc,100,8192,1452084
10,python-gc,101,8192,1451325
10,python-gc,102,8192,1455830
10,python-gc,103,8192,1481533
10,python-gc,104,8192,1463189
10,python-gc,105,8192,1461524
10,python-gc,106,8192,1470721
10,python-gc,107,8192,1486183
10,python-gc,108,8192,1490775
10,python-gc,109,8192,1460056
10,python-gc,110,8192,1458180
10,python-gc,111,8192,1447712
10,python-gc,112,8192,1460726
10,python-gc,113,8192,1446128
10,python-gc,114,8192,1520644
10,python-gc,115,8192,1488038
10,python-gc,116,8192,1472145
10,python-gc,117,8192,1469594
10,python-gc,118,8192,1578977
10,python-gc,119,8192,1519138
10,python-gc,120,8192,1603877
10,python-gc,121,8192,1494078
10,python-gc,122,8192,1455325
10,python-gc,123,8192,1495527
10,python-gc,124,8192,1453103
10,python-gc,125,8192,1478098
10,python-gc,126,8192,1469813
10,python-gc,127,8192,1494841
10,python-gc,128,8192,1468046
10,python-gc,129,8192,1485152
