run_id,mode,step,workload,elements,elapsed_ns,result,cpu
4,java,0,hash_chain,65536,3574616,2601340f9235852a,-1
4,java,0,dot,65536,1373449,40d00d876b11f984,-1
4,java,1,hash_chain,65536,8399242,2601340f9235852a,-1
4,java,1,dot,65536,1322118,40d00d876b11f984,-1
4,java,2,hash_chain,65536,3783104,2601340f9235852a,-1
4,java,2,dot,65536,87497,40d00d876b11f984,-1
4,java,3,hash_chain,65536,105165,2601340f9235852a,-1
4,java,3,dot,65536,73356,40d00d876b11f984,-1
4,java,4,hash_chain,65536,110868,2601340f9235852a,-1
4,java,4,dot,65536,73501,40d00d876b11f984,-1
4,java,5,hash_chain,65536,105118,2601340f9235852a,-1
4,java,5,dot,65536,73090,40d00d876b11f984,-1
4,java,6,hash_chain,65536,105118,2601340f9235852a,-1
4,java,6,dot,65536,72951,40d00d876b11f984,-1
4,java,7,hash_chain,65536,105125,2601340f9235852a,-1
4,java,7,dot,65536,72991,40d00d876b11f984,-1
4,java,8,hash_chain,65536,105123,2601340f9235852a,-1
4,java,8,dot,65536,73191,40d00d876b11f984,-1
4,java,9,hash_chain,65536,105123,2601340f9235852a,-1
4,java,9,dot,65536,72967,40d00d876b11f984,-1
4,java,10,hash_chain,65536,107928,2601340f9235852a,-1
4,java,10,dot,65536,73162,40d00d876b11f984,-1
4,java,11,hash_chain,65536,105121,2601340f9235852a,-1
4,java,11,dot,65536,73024,40d00d876b11f984,-1
4,java,12,hash_chain,65536,105122,2601340f9235852a,-1
4,java,12,dot,65536,72958,40d00d876b11f984,-1
4,java,13,hash_chain,65536,105118,2601340f9235852a,-1
4,java,13,dot,65536,72952,40d00d876b11f984,-1
4,java,14,hash_chain,65536,105116,2601340f9235852a,-1
4,java,14,dot,65536,72994,40d00d876b11f984,-1
4,java,15,hash_chain,65536,105110,2601340f9235852a,-1
4,java,15,dot,65536,76383,40d00d876b11f984,-1
4,java,16,hash_chain,65536,105114,2601340f9235852a,-1
4,java,16,dot,65536,73069,40d00d876b11f984,-1
4,java,17,hash_chain,65536,105106,2601340f9235852a,-1
4,java,17,dot,65536,73005,40d00d876b11f984,-1
4,java,18,hash_chain,65536,105090,2601340f9235852a,-1
4,java,18,dot,65536,73009,40d00d876b11f984,-1
4,java,19,hash_chain,65536,105159,2601340f9235852a,-1
4,java,19,dot,65536,73191,40d00d876b11f984,-1
4,java,20,hash_chain,65536,105154,2601340f9235852a,-1
4,java,20,dot,65536,72983,40d00d876b11f984,-1
4,java,21,hash_chain,65536,2633741,2601340f9235852a,-1
4,java,21,dot,65536,96962,40d00d876b11f984,-1
4,java,22,hash_chain,65536,112719,2601340f9235852a,-1
4,java,22,dot,65536,55156,40d00d876b11f984,-1
4,java,23,hash_chain,65536,105121,2601340f9235852a,-1
4,java,23,dot,65536,62048,40d00d876b11f984,-1
4,java,24,hash_chain,65536,105316,2601340f9235852a,-1
4,java,24,dot,65536,52640,40d00d876b11f984,-1
4,java,25,hash_chain,65536,105119,2601340f9235852a,-1
4,java,25,dot,65536,52593,40d00d876b11f984,-1
4,java,26,hash_chain,65536,105701,2601340f9235852a,-1
4,java,26,dot,65536,57573,40d00d876b11f984,-1
4,java,27,hash_chain,65536,105186,2601340f9235852a,-1
4,java,27,dot,65536,56729,40d00d876b11f984,-1
4,java,28,hash_chain,65536,105123,2601340f9235852a,-1
4,java,28,dot,65536,52792,40d00d876b11f984,-1
4,java,29,hash_chain,65536,105163,2601340f9235852a,-1
4,java,29,dot,65536,52619,40d00d876b11f984,-1
4,java,30,hash_chain,65536,110986,2601340f9235852a,-1
4,java,30,dot,65536,52641,40d00d876b11f984,-1
4,java,31,hash_chain,65536,105141,2601340f9235852a,-1
4,java,31,dot,65536,52593,40d00d876b11f984,-1
4,java,32,hash_chain,65536,105085,2601340f9235852a,-1
4,java,32,dot,65536,52596,40d00d876b11f984,-1
4,java,33,hash_chain,65536,105093,2601340f9235852a,-1
4,java,33,dot,65536,52582,40d00d876b11f984,-1
4,java,34,hash_chain,65536,105122,2601340f9235852a,-1
4,java,34,dot,65536,52590,40d00d876b11f984,-1
4,java,35,hash_chain,65536,105120,2601340f9235852a,-1
4,java,35,dot,65536,52596,40d00d876b11f984,-1
4,java,36,hash_chain,65536,109571,2601340f9235852a,-1
4,java,36,dot,65536,52612,40d00d876b11f984,-1
