run_id,mode,batch,operations,elapsed_ns
5,c,0,8192,73850
5,c,1,8192,73708
5,c,2,8192,66503
5,c,3,8192,70291
5,c,4,8192,70209
5,c,5,8192,66219
5,c,6,8192,64314
5,c,7,8192,87946
5,c,8,8192,75540
5,c,9,8192,83054
5,c,10,8192,81961
5,c,11,8192,81327
5,c,12,8192,95076
5,c,13,8192,101082
5,c,14,8192,77250
5,c,15,8192,71819
5,c,16,8192,76428
5,c,17,8192,77589
5,c,18,8192,81301
5,c,19,8192,86671
5,c,20,8192,86133
5,c,21,8192,94792
5,c,22,8192,96381
5,c,23,8192,86062
5,c,24,8192,92390
5,c,25,8192,89121
5,c,26,8192,76321
5,c,27,8192,70006
5,c,28,8192,73452
5,c,29,8192,84912
5,c,30,8192,79828
5,c,31,8192,75747
5,c,32,8192,79077
5,c,33,8192,86925
5,c,34,8192,97469
5,c,35,8192,91050
5,c,36,8192,88373
5,c,37,8192,92274
5,c,38,8192,80230
5,c,39,8192,79983
5,c,40,8192,77171
5,c,41,8192,78818
5,c,42,8192,80461
5,c,43,8192,80895
5,c,44,8192,83172
5,c,45,8192,75439
5,c,46,8192,77079
5,c,47,8192,87877
5,c,48,8192,91586
5,c,49,8192,94181
5,c,50,8192,70345
5,c,51,8192,53383
5,c,52,8192,54887
5,c,53,8192,62968
5,c,54,8192,64161
5,c,55,8192,83943
5,c,56,8192,81287
5,c,57,8192,80588
5,c,58,8192,81433
5,c,59,8192,87174
5,c,60,8192,90774
5,c,61,8192,91211
5,c,62,8192,101212
5,c,63,8192,68835
5,c,64,8192,65272
5,c,65,8192,64278
5,c,66,8192,69356
5,c,67,8192,61908
5,c,68,8192,67874
5,c,69,8192,65964
5,c,70,8192,68562
5,c,71,8192,67861
5,c,72,8192,69968
5,c,73,8192,62890
5,c,74,8192,57861
5,c,75,8192,80562
5,c,76,8192,82070
5,c,77,8192,84361
5,c,78,8192,68391
5,c,79,8192,73808
5,c,80,8192,70349
5,c,81,8192,73436
5,c,82,8192,69699
5,c,83,8192,82720
5,c,84,8192,77965
5,c,85,8192,82511
5,c,86,8192,80916
5,c,87,8192,81127
5,c,88,8192,84567
5,c,89,8192,81842
5,c,90,8192,85038
5,c,91,8192,72704
5,c,92,8192,74116
5,c,93,8192,79141
5,c,94,8192,83556
5,c,95,8192,91472
5,c,96,8192,84331
5,c,97,8192,85368
5,c,98,8192,87113
5,c,99,8192,92869
5,c,100,8192,98809
5,c,101,8192,88863
5,c,102,8192,77938
5,c,103,8192,65773
5,c,104,8192,80233
5,c,105,8192,76268
5,c,106,8192,72104
5,c,107,8192,80840
5,c,108,8192,80739
5,c,109,8192,83340
5,c,110,8192,82506
5,c,111,8192,87493
5,c,112,8192,81502
5,c,113,8192,81750
5,c,114,8192,76374
5,c,115,8192,72786
5,c,116,8192,65742
5,c,117,8192,69958
5,c,118,8192,67867
5,c,119,8192,71278
5,c,120,8192,67695
5,c,121,8192,64226
5,c,122,8192,68389
5,c,123,8192,74464
5,c,124,8192,75479
5,c,125,8192,73624
5,c,126,8192,67853
5,c,127,8192,70607
5,c,128,8192,73629
5,c,129,8192,76911
5,c,130,8192,65440
5,c,131,8192,80605
5,c,132,8192,75613
5,c,133,8192,74139
5,c,134,8192,80130
5,c,135,8192,86625
5,c,136,8192,83118
5,c,137,8192,80430
5,c,138,8192,82754
5,c,139,8192,82791
5,c,140,8192,80750
5,c,141,8192,74217
5,c,142,8192,58977
5,c,143,8192,54223
5,c,144,8192,54419
5,c,145,8192,54343
5,c,146,8192,55332
5,c,147,8192,53660
5,c,148,8192,61379
5,c,149,8192,82810
5,c,150,8192,80786
5,c,151,8192,81338
5,c,152,8192,83526
5,c,153,8192,80272
5,c,154,8192,80662
5,c,155,8192,83443
5,c,156,8192,69988
5,c,157,8192,54455
5,c,158,8192,54216
5,c,159,8192,68394
5,c,160,8192,77125
5,c,161,8192,77557
5,c,162,8192,78904
5,c,163,8192,78743
5,c,164,8192,77297
5,c,165,8192,77764
5,c,166,8192,81909
5,c,167,8192,91391
5,c,168,8192,91029
5,c,169,8192,82314
5,c,170,8192,72934
5,c,171,8192,73642
5,c,172,8192,73384
5,c,173,8192,79166
5,c,174,8192,79737
5,c,175,8192,81998
5,c,176,8192,97069
5,c,177,8192,93682
5,c,178,8192,91086
5,c,179,8192,95058
5,c,180,8192,94360
5,c,181,8192,81222
5,c,182,8192,68910
5,c,183,8192,74222
5,c,184,8192,78249
5,c,185,8192,83627
5,c,186,8192,95332
5,c,187,8192,84195
5,c,188,8192,83676
5,c,189,8192,93313
5,c,190,8192,92134
5,c,191,8192,92185
5,c,192,8192,93612
5,c,193,8192,81348
5,c,194,8192,78473
5,c,195,8192,81755
5,c,196,8192,76239
5,c,197,8192,79930
5,c,198,8192,79966
5,c,199,8192,76579
5,c,200,8192,78616
5,c,201,8192,85414
5,c,202,8192,76807
5,c,203,8192,83185
5,c,204,8192,81688
5,c,205,8192,71043
5,c,206,8192,73525
5,c,207,8192,70952
5,c,208,8192,70680
5,c,209,8192,71572
5,c,210,8192,68082
5,c,211,8192,70191
5,c,212,8192,66294
5,c,213,8192,67815
5,c,214,8192,68660
5,c,215,8192,72239
5,c,216,8192,74254
5,c,217,8192,75256
5,c,218,8192,78626
5,c,219,8192,68991
5,c,220,8192,60326
5,c,221,8192,75558
5,c,222,8192,69234
5,c,223,8192,71197
5,c,224,8192,70528
5,c,225,8192,69061
5,c,226,8192,74815
5,c,227,8192,79898
5,c,228,8192,81455
5,c,229,8192,82965
5,c,230,8192,80436
5,c,231,8192,83416
5,c,232,8192,76565
5,c,233,8192,63731
5,c,234,8192,54427
5,c,235,8192,53024
5,c,236,8192,53890
5,c,237,8192,63939
5,c,238,8192,67466
5,c,239,8192,68626
5,c,240,8192,73940
5,c,241,8192,70480
5,c,242,8192,72639
5,c,243,8192,75200
5,c,244,8192,79649
5,c,245,8192,80257
5,c,246,8192,80816
5,c,247,8192,80247
5,c,248,8192,72461
5,c,249,8192,69231
5,c,250,8192,66406
5,c,251,8192,67186
5,c,252,8192,67948
5,c,253,8192,82801
5,c,254,8192,79310
5,c,255,8192,88043
