run_id,mode,step,workload,elements,elapsed_ns,result,cpu
14,node-jitless,0,hash_chain,65536,8178681,2601340f9235852a,-1
14,node-jitless,0,dot,65536,3013495,40d00d876b11f984,-1
14,node-jitless,1,hash_chain,65536,7939940,2601340f9235852a,-1
14,node-jitless,1,dot,65536,2937178,40d00d876b11f984,-1
14,node-jitless,2,hash_chain,65536,7992041,2601340f9235852a,-1
14,node-jitless,2,dot,65536,2921385,40d00d876b11f984,-1
14,node-jitless,3,hash_chain,65536,8066241,2601340f9235852a,-1
14,node-jitless,3,dot,65536,2865332,40d00d876b11f984,-1
14,node-jitless,4,hash_chain,65536,8013196,2601340f9235852a,-1
14,node-jitless,4,dot,65536,2854974,40d00d876b11f984,-1
14,node-jitless,5,hash_chain,65536,7973708,2601340f9235852a,-1
14,node-jitless,5,dot,65536,2838668,40d00d876b11f984,-1
14,node-jitless,6,hash_chain,65536,7889023,2601340f9235852a,-1
14,node-jitless,6,dot,65536,2850384,40d00d876b11f984,-1
14,node-jitless,7,hash_chain,65536,7966225,2601340f9235852a,-1
14,node-jitless,7,dot,65536,2840308,40d00d876b11f984,-1
14,node-jitless,8,hash_chain,65536,7889187,2601340f9235852a,-1
14,node-jitless,8,dot,65536,2845880,40d00d876b11f984,-1
14,node-jitless,9,hash_chain,65536,7940476,2601340f9235852a,-1
14,node-jitless,9,dot,65536,2848013,40d00d876b11f984,-1
14,node-jitless,10,hash_chain,65536,7963342,2601340f9235852a,-1
14,node-jitless,10,dot,65536,2920712,40d00d876b11f984,-1
14,node-jitless,11,hash_chain,65536,7991239,2601340f9235852a,-1
14,node-jitless,11,dot,65536,2880294,40d00d876b11f984,-1
14,node-jitless,12,hash_chain,65536,8011568,2601340f9235852a,-1
14,node-jitless,12,dot,65536,2910159,40d00d876b11f984,-1
14,node-jitless,13,hash_chain,65536,7932591,2601340f9235852a,-1
14,node-jitless,13,dot,65536,3129919,40d00d876b11f984,-1
14,node-jitless,14,hash_chain,65536,8158608,2601340f9235852a,-1
14,node-jitless,14,dot,65536,2898205,40d00d876b11f984,-1
14,node-jitless,15,hash_chain,65536,8310587,2601340f9235852a,-1
14,node-jitless,15,dot,65536,2994040,40d00d876b11f984,-1
14,node-jitless,16,hash_chain,65536,8096792,2601340f9235852a,-1
14,node-jitless,16,dot,65536,2915779,40d00d876b11f984,-1
14,node-jitless,17,hash_chain,65536,8409819,2601340f9235852a,-1
14,node-jitless,17,dot,65536,2999813,40d00d876b11f984,-1
14,node-jitless,18,hash_chain,65536,8069137,2601340f9235852a,-1
14,node-jitless,18,dot,65536,2937178,40d00d876b11f984,-1
14,node-jitless,19,hash_chain,65536,7982620,2601340f9235852a,-1
14,node-jitless,19,dot,65536,2944864,40d00d876b11f984,-1
14,node-jitless,20,hash_chain,65536,8115599,2601340f9235852a,-1
14,node-jitless,20,dot,65536,2977863,40d00d876b11f984,-1
14,node-jitless,21,hash_chain,65536,8063874,2601340f9235852a,-1
14,node-jitless,21,dot,65536,2985522,40d00d876b11f984,-1
14,node-jitless,22,hash_chain,65536,7964048,2601340f9235852a,-1
14,node-jitless,22,dot,65536,2971360,40d00d876b11f984,-1
14,node-jitless,23,hash_chain,65536,8062392,2601340f9235852a,-1
14,node-jitless,23,dot,65536,2907129,40d00d876b11f984,-1
14,node-jitless,24,hash_chain,65536,8038240,2601340f9235852a,-1
14,node-jitless,24,dot,65536,2905675,40d00d876b11f984,-1
14,node-jitless,25,hash_chain,65536,8017687,2601340f9235852a,-1
14,node-jitless,25,dot,65536,3040634,40d00d876b11f984,-1
14,node-jitless,26,hash_chain,65536,7919162,2601340f9235852a,-1
14,node-jitless,26,dot,65536,2979861,40d00d876b11f984,-1
14,node-jitless,27,hash_chain,65536,8012912,2601340f9235852a,-1
14,node-jitless,27,dot,65536,2925337,40d00d876b11f984,-1
