run_id,mode,batch,operations,elapsed_ns
6,java-serial,0,8192,3044020
6,java-serial,1,8192,208935
6,java-serial,2,8192,211055
6,java-serial,3,8192,209552
6,java-serial,4,8192,220466
6,java-serial,5,8192,3876996
6,java-serial,6,8192,216482
6,java-serial,7,8192,209927
6,java-serial,8,8192,219175
6,java-serial,9,8192,773903
6,java-serial,10,8192,210686
6,java-serial,11,8192,209073
6,java-serial,12,8192,217004
6,java-serial,13,8192,210779
6,java-serial,14,8192,210827
6,java-serial,15,8192,211951
6,java-serial,16,8192,211496
6,java-serial,17,8192,3322330
6,java-serial,18,8192,175275
6,java-serial,19,8192,174697
6,java-serial,20,8192,176822
6,java-serial,21,8192,170034
6,java-serial,22,8192,177145
6,java-serial,23,8192,168327
6,java-serial,24,8192,177230
6,java-serial,25,8192,170765
6,java-serial,26,8192,170018
6,java-serial,27,8192,172228
6,java-serial,28,8192,177620
6,java-serial,29,8192,167457
6,java-serial,30,8192,173370
6,java-serial,31,8192,171585
6,java-serial,32,8192,168690
6,java-serial,33,8192,205576
6,java-serial,34,8192,184280
6,java-serial,35,8192,204311
6,java-serial,36,8192,237198
6,java-serial,37,8192,169340
6,java-serial,38,8192,172484
6,java-serial,39,8192,302213
6,java-serial,40,8192,174487
6,java-serial,41,8192,165677
6,java-serial,42,8192,169922
6,java-serial,43,8192,174212
6,java-serial,44,8192,171844
6,java-serial,45,8192,169512
6,java-serial,46,8192,444361
6,java-serial,47,8192,172178
6,java-serial,48,8192,175618
6,java-serial,49,8192,170221
6,java-serial,50,8192,175458
6,java-serial,51,8192,53323840
6,java-serial,52,8192,40427
6,java-serial,53,8192,50082
6,java-serial,54,8192,41129
6,java-serial,55,8192,100241
6,java-serial,56,8192,167649
6,java-serial,57,8192,170193
6,java-serial,58,8192,167101
6,java-serial,59,8192,123889
6,java-serial,60,8192,49639
6,java-serial,61,8192,41915
6,java-serial,62,8192,41780
6,java-serial,63,8192,42886
6,java-serial,64,8192,48040
6,java-serial,65,8192,50710
6,java-serial,66,8192,50099
6,java-serial,67,8192,54413
6,java-serial,68,8192,47380
6,java-serial,69,8192,51090
6,java-serial,70,8192,46265
6,java-serial,71,8192,51140
6,java-serial,72,8192,52857
6,java-serial,73,8192,48166
6,java-serial,74,8192,46411
6,java-serial,75,8192,46083
6,java-serial,76,8192,55049
6,java-serial,77,8192,48379
6,java-serial,78,8192,48622
6,java-serial,79,8192,47751
6,java-serial,80,8192,52969
6,java-serial,81,8192,48853
6,java-serial,82,8192,48722
6,java-serial,83,8192,51395
6,java-serial,84,8192,47167
6,java-serial,85,8192,51592
6,java-serial,86,8192,54921
6,java-serial,87,8192,61464
6,java-serial,88,8192,49816
6,java-serial,89,8192,48521
6,java-serial,90,8192,50101
6,java-serial,91,8192,52311
6,java-serial,92,8192,49229
6,java-serial,93,8192,51029
6,java-serial,94,8192,49264
6,java-serial,95,8192,49805
6,java-serial,96,8192,50544
6,java-serial,97,8192,51050
6,java-serial,98,8192,48330
6,java-serial,99,8192,55523
6,java-serial,100,8192,50525
6,java-serial,101,8192,52225
6,java-serial,102,8192,51676
6,java-serial,103,8192,55644
6,java-serial,104,8192,55597
6,java-serial,105,8192,67554
6,java-serial,106,8192,74195
6,java-serial,107,8192,54741
6,java-serial,108,8192,50465
6,java-serial,109,8192,53321
6,java-serial,110,8192,60511
6,java-serial,111,8192,53323
6,java-serial,112,8192,53285
6,java-serial,113,8192,51310
6,java-serial,114,8192,48814
6,java-serial,115,8192,52266
6,java-serial,116,8192,53961
6,java-serial,117,8192,47919
6,java-serial,118,8192,47379
6,java-serial,119,8192,53092
6,java-serial,120,8192,49942
6,java-serial,121,8192,48001
6,java-serial,122,8192,51410
6,java-serial,123,8192,49307
6,java-serial,124,8192,54691
6,java-serial,125,8192,57030
6,java-serial,126,8192,48428
6,java-serial,127,8192,67326
6,java-serial,128,8192,51035
6,java-serial,129,8192,58507
6,java-serial,130,8192,53176
6,java-serial,131,8192,58490
6,java-serial,132,8192,49079
6,java-serial,133,8192,48716
6,java-serial,134,8192,52184
6,java-serial,135,8192,48671
6,java-serial,136,8192,47947
6,java-serial,137,8192,51746
6,java-serial,138,8192,51417
6,java-serial,139,8192,47895
6,java-serial,140,8192,47753
6,java-serial,141,8192,49420
6,java-serial,142,8192,47168
6,java-serial,143,8192,58462
6,java-serial,144,8192,58992
6,java-serial,145,8192,49056
6,java-serial,146,8192,49481
6,java-serial,147,8192,53780
6,java-serial,148,8192,52227
6,java-serial,149,8192,49318
6,java-serial,150,8192,49659
6,java-serial,151,8192,49482
6,java-serial,152,8192,50755
6,java-serial,153,8192,45689
6,java-serial,154,8192,48934
6,java-serial,155,8192,53341
6,java-serial,156,8192,48505
6,java-serial,157,8192,53117
6,java-serial,158,8192,50255
6,java-serial,159,8192,51102
6,java-serial,160,8192,48635
6,java-serial,161,8192,48813
6,java-serial,162,8192,48256
6,java-serial,163,8192,62476
6,java-serial,164,8192,55711
6,java-serial,165,8192,53325
6,java-serial,166,8192,45809
6,java-serial,167,8192,35962
6,java-serial,168,8192,41432
6,java-serial,169,8192,31193
6,java-serial,170,8192,32365
6,java-serial,171,8192,58981
6,java-serial,172,8192,78915
6,java-serial,173,8192,81620
6,java-serial,174,8192,76576
6,java-serial,175,8192,31574
6,java-serial,176,8192,31776
6,java-serial,177,8192,32078
6,java-serial,178,8192,33240
6,java-serial,179,8192,34118
6,java-serial,180,8192,36717
6,java-serial,181,8192,31993
6,java-serial,182,8192,34484
6,java-serial,183,8192,41733
6,java-serial,184,8192,58675
6,java-serial,185,8192,70819
6,java-serial,186,8192,64974
6,java-serial,187,8192,59068
6,java-serial,188,8192,74204
6,java-serial,189,8192,31805
6,java-serial,190,8192,38512
6,java-serial,191,8192,31476
6,java-serial,192,8192,30281
6,java-serial,193,8192,30753
6,java-serial,194,8192,31807
6,java-serial,195,8192,29653
6,java-serial,196,8192,29749
6,java-serial,197,8192,30076
6,java-serial,198,8192,32466
6,java-serial,199,8192,33996
6,java-serial,200,8192,31075
6,java-serial,201,8192,31809
6,java-serial,202,8192,32573
6,java-serial,203,8192,32344
6,java-serial,204,8192,31295
6,java-serial,205,8192,31018
6,java-serial,206,8192,32827
6,java-serial,207,8192,30861
6,java-serial,208,8192,30101
6,java-serial,209,8192,31033
6,java-serial,210,8192,29722
6,java-serial,211,8192,32405
6,java-serial,212,8192,51294
6,java-serial,213,8192,33372
6,java-serial,214,8192,34754
6,java-serial,215,8192,31123
6,java-serial,216,8192,30543
6,java-serial,217,8192,31565
6,java-serial,218,8192,37789
6,java-serial,219,8192,32941
6,java-serial,220,8192,31154
6,java-serial,221,8192,32907
6,java-serial,222,8192,32563
6,java-serial,223,8192,43053
6,java-serial,224,8192,61458
6,java-serial,225,8192,64067
6,java-serial,226,8192,61949
6,java-serial,227,8192,60490
6,java-serial,228,8192,57584
6,java-serial,229,8192,58432
6,java-serial,230,8192,59599
6,java-serial,231,8192,59231
6,java-serial,232,8192,50942
6,java-serial,233,8192,61940
6,java-serial,234,8192,59522
6,java-serial,235,8192,61486
6,java-serial,236,8192,60825
6,java-serial,237,8192,62990
6,java-serial,238,8192,63055
6,java-serial,239,8192,61500
6,java-serial,240,8192,61341
6,java-serial,241,8192,61096
6,java-serial,242,8192,62055
6,java-serial,243,8192,90630
6,java-serial,244,8192,41569
6,java-serial,245,8192,32347
6,java-serial,246,8192,32858
6,java-serial,247,8192,30061
6,java-serial,248,8192,29885
6,java-serial,249,8192,43920
6,java-serial,250,8192,30492
6,java-serial,251,8192,51064534
6,java-serial,252,8192,50273
6,java-serial,253,8192,45687
6,java-serial,254,8192,37013
6,java-serial,255,8192,42130
