run_id,mode,step,workload,elements,elapsed_ns,result,cpu
3,java-xint,0,hash_chain,65536,1193732,2601340f9235852a,-1
3,java-xint,0,dot,65536,1179790,40d00d876b11f984,-1
3,java-xint,1,hash_chain,65536,1214978,2601340f9235852a,-1
3,java-xint,1,dot,65536,1215587,40d00d876b11f984,-1
3,java-xint,2,hash_chain,65536,1195093,2601340f9235852a,-1
3,java-xint,2,dot,65536,1173430,40d00d876b11f984,-1
3,java-xint,3,hash_chain,65536,1162915,2601340f9235852a,-1
3,java-xint,3,dot,65536,1185760,40d00d876b11f984,-1
3,java-xint,4,hash_chain,65536,1160347,2601340f9235852a,-1
3,java-xint,4,dot,65536,1200445,40d00d876b11f984,-1
3,java-xint,5,hash_chain,65536,1179893,2601340f9235852a,-1
3,java-xint,5,dot,65536,1190047,40d00d876b11f984,-1
3,java-xint,6,hash_chain,65536,1160122,2601340f9235852a,-1
3,java-xint,6,dot,65536,1173163,40d00d876b11f984,-1
3,java-xint,7,hash_chain,65536,1207197,2601340f9235852a,-1
3,java-xint,7,dot,65536,1178386,40d00d876b11f984,-1
3,java-xint,8,hash_chain,65536,1198778,2601340f9235852a,-1
3,java-xint,8,dot,65536,1194329,40d00d876b11f984,-1
3,java-xint,9,hash_chain,65536,1202776,2601340f9235852a,-1
3,java-xint,9,dot,65536,1190678,40d00d876b11f984,-1
3,java-xint,10,hash_chain,65536,1196223,2601340f9235852a,-1
3,java-xint,10,dot,65536,1182074,40d00d876b11f984,-1
3,java-xint,11,hash_chain,65536,1209878,2601340f9235852a,-1
3,java-xint,11,dot,65536,1200624,40d00d876b11f984,-1
3,java-xint,12,hash_chain,65536,1207002,2601340f9235852a,-1
3,java-xint,12,dot,65536,1196109,40d00d876b11f984,-1
3,java-xint,13,hash_chain,65536,1200843,2601340f9235852a,-1
3,java-xint,13,dot,65536,1200452,40d00d876b11f984,-1
3,java-xint,14,hash_chain,65536,1169012,2601340f9235852a,-1
3,java-xint,14,dot,65536,1190478,40d00d876b11f984,-1
3,java-xint,15,hash_chain,65536,1207023,2601340f9235852a,-1
3,java-xint,15,dot,65536,1264545,40d00d876b11f984,-1
3,java-xint,16,hash_chain,65536,1260053,2601340f9235852a,-1
3,java-xint,16,dot,65536,1198942,40d00d876b11f984,-1
3,java-xint,17,hash_chain,65536,1204798,2601340f9235852a,-1
3,java-xint,17,dot,65536,1195981,40d00d876b11f984,-1
3,java-xint,18,hash_chain,65536,1181958,2601340f9235852a,-1
3,java-xint,18,dot,65536,1202417,40d00d876b11f984,-1
3,java-xint,19,hash_chain,65536,1175012,2601340f9235852a,-1
3,java-xint,19,dot,65536,1184706,40d00d876b11f984,-1
3,java-xint,20,hash_chain,65536,1179455,2601340f9235852a,-1
3,java-xint,20,dot,65536,1199110,40d00d876b11f984,-1
3,java-xint,21,hash_chain,65536,1183473,2601340f9235852a,-1
3,java-xint,21,dot,65536,1200697,40d00d876b11f984,-1
3,java-xint,22,hash_chain,65536,1161768,2601340f9235852a,-1
3,java-xint,22,dot,65536,1204119,40d00d876b11f984,-1
3,java-xint,23,hash_chain,65536,1235206,2601340f9235852a,-1
3,java-xint,23,dot,65536,1231979,40d00d876b11f984,-1
3,java-xint,24,hash_chain,65536,1202576,2601340f9235852a,-1
3,java-xint,24,dot,65536,1172468,40d00d876b11f984,-1
3,java-xint,25,hash_chain,65536,1180139,2601340f9235852a,-1
3,java-xint,25,dot,65536,1192035,40d00d876b11f984,-1
3,java-xint,26,hash_chain,65536,1171788,2601340f9235852a,-1
3,java-xint,26,dot,65536,1210437,40d00d876b11f984,-1
3,java-xint,27,hash_chain,65536,1375194,2601340f9235852a,-1
3,java-xint,27,dot,65536,1211853,40d00d876b11f984,-1
3,java-xint,28,hash_chain,65536,1181921,2601340f9235852a,-1
